"","fishery","area","year","species","type","inpN","lenbin","value","obs"
"871",1,1,57,"Green_halibut",0,711,1,1e-06,9
"872",1,1,57,"Green_halibut",0,711,2,1e-06,42
"873",1,1,57,"Green_halibut",0,711,3,0.0351617440225035,178
"874",1,1,57,"Green_halibut",0,711,4,0.852320675105485,262
"875",1,1,57,"Green_halibut",0,711,5,0.112517580872011,220
"876",1,1,58,"Green_halibut",0,667,1,1e-06,0
"877",1,1,58,"Green_halibut",0,667,2,1e-06,21
"878",1,1,58,"Green_halibut",0,667,3,0.0269865067466267,116
"879",1,1,58,"Green_halibut",0,667,4,0.857571214392804,243
"880",1,1,58,"Green_halibut",0,667,5,0.11544227886057,287
"881",1,1,59,"Green_halibut",0,749,1,1e-06,40
"882",1,1,59,"Green_halibut",0,749,2,1e-06,30
"883",1,1,59,"Green_halibut",0,749,3,0.0307076101468625,59
"884",1,1,59,"Green_halibut",0,749,4,0.857142857142857,183
"885",1,1,59,"Green_halibut",0,749,5,0.11214953271028,437
"886",1,1,60,"Green_halibut",0,683,1,1e-06,221
"887",1,1,60,"Green_halibut",0,683,2,1e-06,127
"888",1,1,60,"Green_halibut",0,683,3,0.0292825768667643,61
"889",1,1,60,"Green_halibut",0,683,4,0.879941434846267,72
"890",1,1,60,"Green_halibut",0,683,5,0.0907759882869693,202
"891",1,1,61,"Green_halibut",0,674,1,1e-06,314
"892",1,1,61,"Green_halibut",0,674,2,1e-06,196
"893",1,1,61,"Green_halibut",0,674,3,0.0326409495548961,81
"894",1,1,61,"Green_halibut",0,674,4,0.862017804154303,24
"895",1,1,61,"Green_halibut",0,674,5,0.105341246290801,59
"896",1,1,62,"Green_halibut",0,710,1,1e-06,179
"897",1,1,62,"Green_halibut",0,710,2,1e-06,202
"898",1,1,62,"Green_halibut",0,710,3,0.023943661971831,164
"899",1,1,62,"Green_halibut",0,710,4,0.843661971830986,79
"900",1,1,62,"Green_halibut",0,710,5,0.132394366197183,86
"901",1,1,63,"Green_halibut",0,725,1,1e-06,36
"902",1,1,63,"Green_halibut",0,725,2,1e-06,140
"903",1,1,63,"Green_halibut",0,725,3,0.023448275862069,235
"904",1,1,63,"Green_halibut",0,725,4,0.849655172413793,186
"905",1,1,63,"Green_halibut",0,725,5,0.126896551724138,128
"906",1,1,64,"Green_halibut",0,705,1,1e-06,13
"907",1,1,64,"Green_halibut",0,705,2,1e-06,51
"908",1,1,64,"Green_halibut",0,705,3,0.0226950354609929,170
"909",1,1,64,"Green_halibut",0,705,4,0.852482269503546,241
"910",1,1,64,"Green_halibut",0,705,5,0.124822695035461,230
"911",1,1,65,"Green_halibut",0,739,1,1e-06,1
"912",1,1,65,"Green_halibut",0,739,2,1e-06,25
"913",1,1,65,"Green_halibut",0,739,3,0.027063599458728,119
"914",1,1,65,"Green_halibut",0,739,4,0.856562922868742,265
"915",1,1,65,"Green_halibut",0,739,5,0.11637347767253,329
"916",1,1,66,"Green_halibut",0,707,1,1e-06,8
"917",1,1,66,"Green_halibut",0,707,2,1e-06,7
"918",1,1,66,"Green_halibut",0,707,3,0.0268741159830269,62
"919",1,1,66,"Green_halibut",0,707,4,0.855728429985856,213
"920",1,1,66,"Green_halibut",0,707,5,0.117397454031117,417
"921",1,1,67,"Green_halibut",0,717,1,1e-06,44
"922",1,1,67,"Green_halibut",0,717,2,1e-06,28
"923",1,1,67,"Green_halibut",0,717,3,0.0278940027894003,32
"924",1,1,67,"Green_halibut",0,717,4,0.846582984658299,138
"925",1,1,67,"Green_halibut",0,717,5,0.125523012552301,475
"926",1,1,68,"Green_halibut",0,737,1,1e-06,68
"927",1,1,68,"Green_halibut",0,737,2,1e-06,63
"928",1,1,68,"Green_halibut",0,737,3,0.0271370420624152,45
"929",1,1,68,"Green_halibut",0,737,4,0.867028493894166,85
"930",1,1,68,"Green_halibut",0,737,5,0.105834464043419,476
"931",1,1,69,"Green_halibut",0,712,1,1e-06,154
"932",1,1,69,"Green_halibut",0,712,2,1e-06,105
"933",1,1,69,"Green_halibut",0,712,3,0.0252808988764045,78
"934",1,1,69,"Green_halibut",0,712,4,0.846910112359551,60
"935",1,1,69,"Green_halibut",0,712,5,0.127808988764045,315
"936",1,1,70,"Green_halibut",0,733,1,1e-06,44
"937",1,1,70,"Green_halibut",0,733,2,1e-06,116
"938",1,1,70,"Green_halibut",0,733,3,0.0300136425648022,136
"939",1,1,70,"Green_halibut",0,733,4,0.855388813096862,78
"940",1,1,70,"Green_halibut",0,733,5,0.114597544338336,359
"941",1,1,71,"Green_halibut",0,717,1,1e-06,38
"942",1,1,71,"Green_halibut",0,717,2,1e-06,70
"943",1,1,71,"Green_halibut",0,717,3,0.0278940027894003,94
"944",1,1,71,"Green_halibut",0,717,4,0.863319386331939,111
"945",1,1,71,"Green_halibut",0,717,5,0.108786610878661,404
"946",1,1,72,"Green_halibut",0,702,1,1e-06,251
"947",1,1,72,"Green_halibut",0,702,2,1e-06,133
"948",1,1,72,"Green_halibut",0,702,3,0.0256410256410256,76
"949",1,1,72,"Green_halibut",0,702,4,0.849002849002849,60
"950",1,1,72,"Green_halibut",0,702,5,0.125356125356125,182
"951",1,1,73,"Green_halibut",0,718,1,1e-06,72
"952",1,1,73,"Green_halibut",0,718,2,1e-06,156
"953",1,1,73,"Green_halibut",0,718,3,0.032033426183844,150
"954",1,1,73,"Green_halibut",0,718,4,0.863509749303621,110
"955",1,1,73,"Green_halibut",0,718,5,0.104456824512535,230
"956",1,1,74,"Green_halibut",0,704,1,1e-06,14
"957",1,1,74,"Green_halibut",0,704,2,1e-06,70
"958",1,1,74,"Green_halibut",0,704,3,0.0298295454545455,183
"959",1,1,74,"Green_halibut",0,704,4,0.849431818181818,163
"960",1,1,74,"Green_halibut",0,704,5,0.120738636363636,274
"961",1,1,75,"Green_halibut",0,728,1,1e-06,5
"962",1,1,75,"Green_halibut",0,728,2,1e-06,39
"963",1,1,75,"Green_halibut",0,728,3,0.0288461538461538,98
"964",1,1,75,"Green_halibut",0,728,4,0.851648351648352,228
"965",1,1,75,"Green_halibut",0,728,5,0.119505494505495,358
"966",1,1,76,"Green_halibut",0,761,1,1e-06,3
"967",1,1,76,"Green_halibut",0,761,2,1e-06,15
"968",1,1,76,"Green_halibut",0,761,3,0.0249671484888305,71
"969",1,1,76,"Green_halibut",0,761,4,0.837056504599212,183
"970",1,1,76,"Green_halibut",0,761,5,0.137976346911958,489
"971",1,1,77,"Green_halibut",0,672,1,1e-06,205
"972",1,1,77,"Green_halibut",0,672,2,1e-06,80
"973",1,1,77,"Green_halibut",0,672,3,0.0208333333333333,40
"974",1,1,77,"Green_halibut",0,672,4,0.849702380952381,86
"975",1,1,77,"Green_halibut",0,672,5,0.129464285714286,261
"976",1,1,78,"Green_halibut",0,723,1,1e-06,47
"977",1,1,78,"Green_halibut",0,723,2,1e-06,122
"978",1,1,78,"Green_halibut",0,723,3,0.024896265560166,130
"979",1,1,78,"Green_halibut",0,723,4,0.842323651452282,111
"980",1,1,78,"Green_halibut",0,723,5,0.132780082987552,313
"981",1,1,79,"Green_halibut",0,708,1,1e-06,130
"982",1,1,79,"Green_halibut",0,708,2,1e-06,109
"983",1,1,79,"Green_halibut",0,708,3,0.0225988700564972,89
"984",1,1,79,"Green_halibut",0,708,4,0.834745762711864,81
"985",1,1,79,"Green_halibut",0,708,5,0.142655367231638,299
"986",1,1,80,"Green_halibut",0,708,1,1e-06,85
"987",1,1,80,"Green_halibut",0,708,2,1e-06,114
"988",1,1,80,"Green_halibut",0,708,3,0.0225988700564972,135
"989",1,1,80,"Green_halibut",0,708,4,0.848870056497175,99
"990",1,1,80,"Green_halibut",0,708,5,0.128531073446328,275
"991",1,1,15,"Haddock",0,701,1,1e-06,681
"992",1,1,15,"Haddock",0,701,2,1e-06,20
"993",1,1,15,"Haddock",0,701,3,0.683309557774608,0
"994",1,1,15,"Haddock",0,701,4,0.316690442225392,0
"995",1,1,15,"Haddock",0,701,5,1e-06,0
"996",1,1,16,"Haddock",0,924,1,1e-06,892
"997",1,1,16,"Haddock",0,924,2,0.00108225108225108,32
"998",1,1,16,"Haddock",0,924,3,0.727272727272727,0
"999",1,1,16,"Haddock",0,924,4,0.271645021645022,0
"1000",1,1,16,"Haddock",0,924,5,1e-06,0
"1001",1,1,17,"Haddock",0,885,1,1e-06,844
"1002",1,1,17,"Haddock",0,885,2,1e-06,41
"1003",1,1,17,"Haddock",0,885,3,0.687005649717514,0
"1004",1,1,17,"Haddock",0,885,4,0.312994350282486,0
"1005",1,1,17,"Haddock",0,885,5,1e-06,0
"1006",1,1,18,"Haddock",0,881,1,1e-06,849
"1007",1,1,18,"Haddock",0,881,2,1e-06,31
"1008",1,1,18,"Haddock",0,881,3,0.664018161180477,1
"1009",1,1,18,"Haddock",0,881,4,0.335981838819523,0
"1010",1,1,18,"Haddock",0,881,5,1e-06,0
"1011",1,1,19,"Haddock",0,850,1,1e-06,840
"1012",1,1,19,"Haddock",0,850,2,1e-06,10
"1013",1,1,19,"Haddock",0,850,3,0.643529411764706,0
"1014",1,1,19,"Haddock",0,850,4,0.356470588235294,0
"1015",1,1,19,"Haddock",0,850,5,1e-06,0
"1016",1,1,20,"Haddock",0,882,1,1e-06,847
"1017",1,1,20,"Haddock",0,882,2,1e-06,34
"1018",1,1,20,"Haddock",0,882,3,0.603174603174603,1
"1019",1,1,20,"Haddock",0,882,4,0.396825396825397,0
"1020",1,1,20,"Haddock",0,882,5,1e-06,0
"1021",1,1,21,"Haddock",0,859,1,1e-06,830
"1022",1,1,21,"Haddock",0,859,2,1e-06,29
"1023",1,1,21,"Haddock",0,859,3,0.655413271245634,0
"1024",1,1,21,"Haddock",0,859,4,0.344586728754366,0
"1025",1,1,21,"Haddock",0,859,5,1e-06,0
"1026",1,1,22,"Haddock",0,853,1,1e-06,831
"1027",1,1,22,"Haddock",0,853,2,1e-06,22
"1028",1,1,22,"Haddock",0,853,3,0.739742086752638,0
"1029",1,1,22,"Haddock",0,853,4,0.260257913247362,0
"1030",1,1,22,"Haddock",0,853,5,1e-06,0
"1031",1,1,23,"Haddock",0,854,1,1e-06,854
"1032",1,1,23,"Haddock",0,854,2,1e-06,0
"1033",1,1,23,"Haddock",0,854,3,0.786885245901639,0
"1034",1,1,23,"Haddock",0,854,4,0.213114754098361,0
"1035",1,1,23,"Haddock",0,854,5,1e-06,0
"1036",1,1,24,"Haddock",0,870,1,1e-06,870
"1037",1,1,24,"Haddock",0,870,2,1e-06,0
"1038",1,1,24,"Haddock",0,870,3,0.774712643678161,0
"1039",1,1,24,"Haddock",0,870,4,0.225287356321839,0
"1040",1,1,24,"Haddock",0,870,5,1e-06,0
"1041",1,1,25,"Haddock",0,869,1,1e-06,869
"1042",1,1,25,"Haddock",0,869,2,1e-06,0
"1043",1,1,25,"Haddock",0,869,3,0.753739930955121,0
"1044",1,1,25,"Haddock",0,869,4,0.246260069044879,0
"1045",1,1,25,"Haddock",0,869,5,1e-06,0
"1046",1,1,26,"Haddock",0,858,1,1e-06,858
"1047",1,1,26,"Haddock",0,858,2,1e-06,0
"1048",1,1,26,"Haddock",0,858,3,0.72960372960373,0
"1049",1,1,26,"Haddock",0,858,4,0.27039627039627,0
"1050",1,1,26,"Haddock",0,858,5,1e-06,0
"1051",1,1,27,"Haddock",0,897,1,1e-06,893
"1052",1,1,27,"Haddock",0,897,2,1e-06,4
"1053",1,1,27,"Haddock",0,897,3,0.717948717948718,0
"1054",1,1,27,"Haddock",0,897,4,0.282051282051282,0
"1055",1,1,27,"Haddock",0,897,5,1e-06,0
"1056",1,1,28,"Haddock",0,897,1,1e-06,893
"1057",1,1,28,"Haddock",0,897,2,0.040133779264214,4
"1058",1,1,28,"Haddock",0,897,3,0.760312151616499,0
"1059",1,1,28,"Haddock",0,897,4,0.199554069119286,0
"1060",1,1,28,"Haddock",0,897,5,1e-06,0
"1061",1,1,29,"Haddock",0,895,1,1e-06,890
"1062",1,1,29,"Haddock",0,895,2,0.0547486033519553,5
"1063",1,1,29,"Haddock",0,895,3,0.875977653631285,0
"1064",1,1,29,"Haddock",0,895,4,0.0692737430167598,0
"1065",1,1,29,"Haddock",0,895,5,1e-06,0
"1066",1,1,30,"Haddock",0,931,1,1e-06,925
"1067",1,1,30,"Haddock",0,931,2,0.0247046186895811,6
"1068",1,1,30,"Haddock",0,931,3,0.961331901181525,0
"1069",1,1,30,"Haddock",0,931,4,0.0139634801288937,0
"1070",1,1,30,"Haddock",0,931,5,1e-06,0
"1071",1,1,31,"Haddock",0,961,1,1e-06,954
"1072",1,1,31,"Haddock",0,961,2,0.00208116545265349,7
"1073",1,1,31,"Haddock",0,961,3,0.925078043704475,0
"1074",1,1,31,"Haddock",0,961,4,0.072840790842872,0
"1075",1,1,31,"Haddock",0,961,5,1e-06,0
"1076",1,1,32,"Haddock",0,959,1,1e-06,937
"1077",1,1,32,"Haddock",0,959,2,1e-06,22
"1078",1,1,32,"Haddock",0,959,3,0.854014598540146,0
"1079",1,1,32,"Haddock",0,959,4,0.145985401459854,0
"1080",1,1,32,"Haddock",0,959,5,1e-06,0
"1081",1,1,33,"Haddock",0,957,1,1e-06,911
"1082",1,1,33,"Haddock",0,957,2,1e-06,46
"1083",1,1,33,"Haddock",0,957,3,0.782654127481714,0
"1084",1,1,33,"Haddock",0,957,4,0.217345872518286,0
"1085",1,1,33,"Haddock",0,957,5,1e-06,0
"1086",1,1,34,"Haddock",0,944,1,1e-06,879
"1087",1,1,34,"Haddock",0,944,2,1e-06,60
"1088",1,1,34,"Haddock",0,944,3,0.722457627118644,5
"1089",1,1,34,"Haddock",0,944,4,0.277542372881356,0
"1090",1,1,34,"Haddock",0,944,5,1e-06,0
"1091",1,1,35,"Haddock",0,947,1,1e-06,887
"1092",1,1,35,"Haddock",0,947,2,1e-06,59
"1093",1,1,35,"Haddock",0,947,3,0.672650475184794,1
"1094",1,1,35,"Haddock",0,947,4,0.327349524815206,0
"1095",1,1,35,"Haddock",0,947,5,1e-06,0
"1096",1,1,36,"Haddock",0,946,1,1e-06,855
"1097",1,1,36,"Haddock",0,946,2,1e-06,89
"1098",1,1,36,"Haddock",0,946,3,0.632135306553911,2
"1099",1,1,36,"Haddock",0,946,4,0.367864693446089,0
"1100",1,1,36,"Haddock",0,946,5,1e-06,0
"1101",1,1,37,"Haddock",0,929,1,1e-06,895
"1102",1,1,37,"Haddock",0,929,2,1e-06,34
"1103",1,1,37,"Haddock",0,929,3,0.630785791173305,0
"1104",1,1,37,"Haddock",0,929,4,0.369214208826695,0
"1105",1,1,37,"Haddock",0,929,5,1e-06,0
"1106",1,1,38,"Haddock",0,920,1,1e-06,892
"1107",1,1,38,"Haddock",0,920,2,1e-06,28
"1108",1,1,38,"Haddock",0,920,3,0.598913043478261,0
"1109",1,1,38,"Haddock",0,920,4,0.401086956521739,0
"1110",1,1,38,"Haddock",0,920,5,1e-06,0
"1111",1,1,39,"Haddock",0,903,1,1e-06,880
"1112",1,1,39,"Haddock",0,903,2,1e-06,23
"1113",1,1,39,"Haddock",0,903,3,0.636766334440753,0
"1114",1,1,39,"Haddock",0,903,4,0.363233665559247,0
"1115",1,1,39,"Haddock",0,903,5,1e-06,0
"1116",1,1,40,"Haddock",0,891,1,1e-06,863
"1117",1,1,40,"Haddock",0,891,2,1e-06,28
"1118",1,1,40,"Haddock",0,891,3,0.687991021324355,0
"1119",1,1,40,"Haddock",0,891,4,0.312008978675645,0
"1120",1,1,40,"Haddock",0,891,5,1e-06,0
"1121",1,1,41,"Haddock",0,899,1,1e-06,859
"1122",1,1,41,"Haddock",0,899,2,0.00889877641824249,40
"1123",1,1,41,"Haddock",0,899,3,0.741935483870968,0
"1124",1,1,41,"Haddock",0,899,4,0.24916573971079,0
"1125",1,1,41,"Haddock",0,899,5,1e-06,0
"1126",1,1,42,"Haddock",0,885,1,1e-06,793
"1127",1,1,42,"Haddock",0,885,2,0.0203389830508475,92
"1128",1,1,42,"Haddock",0,885,3,0.874576271186441,0
"1129",1,1,42,"Haddock",0,885,4,0.105084745762712,0
"1130",1,1,42,"Haddock",0,885,5,1e-06,0
"1131",1,1,43,"Haddock",0,895,1,1e-06,877
"1132",1,1,43,"Haddock",0,895,2,0.0100558659217877,18
"1133",1,1,43,"Haddock",0,895,3,0.955307262569832,0
"1134",1,1,43,"Haddock",0,895,4,0.0346368715083799,0
"1135",1,1,43,"Haddock",0,895,5,1e-06,0
"1136",1,1,44,"Haddock",0,921,1,1e-06,906
"1137",1,1,44,"Haddock",0,921,2,0.001085776330076,15
"1138",1,1,44,"Haddock",0,921,3,0.905537459283388,0
"1139",1,1,44,"Haddock",0,921,4,0.0933767643865364,0
"1140",1,1,44,"Haddock",0,921,5,1e-06,0
"1141",1,1,45,"Haddock",0,926,1,1e-06,874
"1142",1,1,45,"Haddock",0,926,2,1e-06,51
"1143",1,1,45,"Haddock",0,926,3,0.84341252699784,1
"1144",1,1,45,"Haddock",0,926,4,0.15658747300216,0
"1145",1,1,45,"Haddock",0,926,5,1e-06,0
"1146",1,1,46,"Haddock",0,916,1,1e-06,851
"1147",1,1,46,"Haddock",0,916,2,1e-06,64
"1148",1,1,46,"Haddock",0,916,3,0.796943231441048,1
"1149",1,1,46,"Haddock",0,916,4,0.203056768558952,0
"1150",1,1,46,"Haddock",0,916,5,1e-06,0
"1151",1,1,47,"Haddock",0,913,1,1e-06,859
"1152",1,1,47,"Haddock",0,913,2,1e-06,54
"1153",1,1,47,"Haddock",0,913,3,0.733844468784228,0
"1154",1,1,47,"Haddock",0,913,4,0.266155531215772,0
"1155",1,1,47,"Haddock",0,913,5,1e-06,0
"1156",1,1,48,"Haddock",0,908,1,1e-06,833
"1157",1,1,48,"Haddock",0,908,2,0.00220264317180617,72
"1158",1,1,48,"Haddock",0,908,3,0.697136563876652,3
"1159",1,1,48,"Haddock",0,908,4,0.300660792951542,0
"1160",1,1,48,"Haddock",0,908,5,1e-06,0
"1161",1,1,49,"Haddock",0,911,1,1e-06,871
"1162",1,1,49,"Haddock",0,911,2,0.00109769484083425,39
"1163",1,1,49,"Haddock",0,911,3,0.732162458836443,1
"1164",1,1,49,"Haddock",0,911,4,0.266739846322722,0
"1165",1,1,49,"Haddock",0,911,5,1e-06,0
"1166",1,1,50,"Haddock",0,918,1,1e-06,894
"1167",1,1,50,"Haddock",0,918,2,1e-06,24
"1168",1,1,50,"Haddock",0,918,3,0.751633986928105,0
"1169",1,1,50,"Haddock",0,918,4,0.248366013071895,0
"1170",1,1,50,"Haddock",0,918,5,1e-06,0
"1171",1,1,51,"Haddock",0,893,1,1e-06,829
"1172",1,1,51,"Haddock",0,893,2,1e-06,64
"1173",1,1,51,"Haddock",0,893,3,0.707726763717805,0
"1174",1,1,51,"Haddock",0,893,4,0.292273236282195,0
"1175",1,1,51,"Haddock",0,893,5,1e-06,0
"1176",1,1,52,"Haddock",0,903,1,1e-06,870
"1177",1,1,52,"Haddock",0,903,2,1e-06,32
"1178",1,1,52,"Haddock",0,903,3,0.642303433001107,1
"1179",1,1,52,"Haddock",0,903,4,0.357696566998893,0
"1180",1,1,52,"Haddock",0,903,5,1e-06,0
"1181",1,1,53,"Haddock",0,894,1,1e-06,780
"1182",1,1,53,"Haddock",0,894,2,1e-06,110
"1183",1,1,53,"Haddock",0,894,3,0.601789709172259,4
"1184",1,1,53,"Haddock",0,894,4,0.398210290827741,0
"1185",1,1,53,"Haddock",0,894,5,1e-06,0
"1186",1,1,54,"Haddock",0,892,1,1e-06,697
"1187",1,1,54,"Haddock",0,892,2,1e-06,173
"1188",1,1,54,"Haddock",0,892,3,0.572869955156951,22
"1189",1,1,54,"Haddock",0,892,4,0.427130044843049,0
"1190",1,1,54,"Haddock",0,892,5,1e-06,0
"1191",1,1,55,"Haddock",0,899,1,1e-06,861
"1192",1,1,55,"Haddock",0,899,2,1e-06,38
"1193",1,1,55,"Haddock",0,899,3,0.551724137931034,0
"1194",1,1,55,"Haddock",0,899,4,0.448275862068966,0
"1195",1,1,55,"Haddock",0,899,5,1e-06,0
"1196",1,1,56,"Haddock",0,863,1,1e-06,783
"1197",1,1,56,"Haddock",0,863,2,1e-06,80
"1198",1,1,56,"Haddock",0,863,3,0.506373117033604,0
"1199",1,1,56,"Haddock",0,863,4,0.493626882966396,0
"1200",1,1,56,"Haddock",0,863,5,1e-06,0
"1201",1,1,57,"Haddock",0,876,1,1e-06,853
"1202",1,1,57,"Haddock",0,876,2,1e-06,22
"1203",1,1,57,"Haddock",0,876,3,0.51027397260274,1
"1204",1,1,57,"Haddock",0,876,4,0.48972602739726,0
"1205",1,1,57,"Haddock",0,876,5,1e-06,0
"1206",1,1,58,"Haddock",0,883,1,1e-06,850
"1207",1,1,58,"Haddock",0,883,2,0.00339750849377123,32
"1208",1,1,58,"Haddock",0,883,3,0.520951302378256,1
"1209",1,1,58,"Haddock",0,883,4,0.475651189127973,0
"1210",1,1,58,"Haddock",0,883,5,1e-06,0
"1211",1,1,59,"Haddock",0,875,1,1e-06,844
"1212",1,1,59,"Haddock",0,875,2,0.00571428571428571,31
"1213",1,1,59,"Haddock",0,875,3,0.669714285714286,0
"1214",1,1,59,"Haddock",0,875,4,0.324571428571429,0
"1215",1,1,59,"Haddock",0,875,5,1e-06,0
"1216",1,1,60,"Haddock",0,876,1,1e-06,851
"1217",1,1,60,"Haddock",0,876,2,0.00228310502283105,25
"1218",1,1,60,"Haddock",0,876,3,0.82648401826484,0
"1219",1,1,60,"Haddock",0,876,4,0.171232876712329,0
"1220",1,1,60,"Haddock",0,876,5,1e-06,0
"1221",1,1,61,"Haddock",0,872,1,1e-06,838
"1222",1,1,61,"Haddock",0,872,2,1e-06,34
"1223",1,1,61,"Haddock",0,872,3,0.848623853211009,0
"1224",1,1,61,"Haddock",0,872,4,0.151376146788991,0
"1225",1,1,61,"Haddock",0,872,5,1e-06,0
"1226",1,1,62,"Haddock",0,878,1,1e-06,848
"1227",1,1,62,"Haddock",0,878,2,1e-06,30
"1228",1,1,62,"Haddock",0,878,3,0.800683371298405,0
"1229",1,1,62,"Haddock",0,878,4,0.199316628701595,0
"1230",1,1,62,"Haddock",0,878,5,1e-06,0
"1231",1,1,63,"Haddock",0,891,1,1e-06,890
"1232",1,1,63,"Haddock",0,891,2,1e-06,1
"1233",1,1,63,"Haddock",0,891,3,0.730639730639731,0
"1234",1,1,63,"Haddock",0,891,4,0.269360269360269,0
"1235",1,1,63,"Haddock",0,891,5,1e-06,0
"1236",1,1,64,"Haddock",0,880,1,1e-06,879
"1237",1,1,64,"Haddock",0,880,2,1e-06,1
"1238",1,1,64,"Haddock",0,880,3,0.6875,0
"1239",1,1,64,"Haddock",0,880,4,0.3125,0
"1240",1,1,64,"Haddock",0,880,5,1e-06,0
"1241",1,1,65,"Haddock",0,858,1,1e-06,853
"1242",1,1,65,"Haddock",0,858,2,1e-06,5
"1243",1,1,65,"Haddock",0,858,3,0.642191142191142,0
"1244",1,1,65,"Haddock",0,858,4,0.357808857808858,0
"1245",1,1,65,"Haddock",0,858,5,1e-06,0
"1246",1,1,66,"Haddock",0,848,1,1e-06,846
"1247",1,1,66,"Haddock",0,848,2,1e-06,2
"1248",1,1,66,"Haddock",0,848,3,0.589622641509434,0
"1249",1,1,66,"Haddock",0,848,4,0.410377358490566,0
"1250",1,1,66,"Haddock",0,848,5,1e-06,0
"1251",1,1,67,"Haddock",0,898,1,1e-06,897
"1252",1,1,67,"Haddock",0,898,2,1e-06,1
"1253",1,1,67,"Haddock",0,898,3,0.55011135857461,0
"1254",1,1,67,"Haddock",0,898,4,0.44988864142539,0
"1255",1,1,67,"Haddock",0,898,5,1e-06,0
"1256",1,1,68,"Haddock",0,875,1,1e-06,874
"1257",1,1,68,"Haddock",0,875,2,1e-06,1
"1258",1,1,68,"Haddock",0,875,3,0.529142857142857,0
"1259",1,1,68,"Haddock",0,875,4,0.470857142857143,0
"1260",1,1,68,"Haddock",0,875,5,1e-06,0
"1261",1,1,69,"Haddock",0,870,1,1e-06,867
"1262",1,1,69,"Haddock",0,870,2,1e-06,3
"1263",1,1,69,"Haddock",0,870,3,0.520689655172414,0
"1264",1,1,69,"Haddock",0,870,4,0.479310344827586,0
"1265",1,1,69,"Haddock",0,870,5,1e-06,0
"1266",1,1,70,"Haddock",0,878,1,1e-06,867
"1267",1,1,70,"Haddock",0,878,2,1e-06,11
"1268",1,1,70,"Haddock",0,878,3,0.535307517084282,0
"1269",1,1,70,"Haddock",0,878,4,0.464692482915718,0
"1270",1,1,70,"Haddock",0,878,5,1e-06,0
"1271",1,1,71,"Haddock",0,882,1,1e-06,873
"1272",1,1,71,"Haddock",0,882,2,1e-06,9
"1273",1,1,71,"Haddock",0,882,3,0.556689342403628,0
"1274",1,1,71,"Haddock",0,882,4,0.443310657596372,0
"1275",1,1,71,"Haddock",0,882,5,1e-06,0
"1276",1,1,72,"Haddock",0,871,1,1e-06,851
"1277",1,1,72,"Haddock",0,871,2,1e-06,20
"1278",1,1,72,"Haddock",0,871,3,0.556831228473019,0
"1279",1,1,72,"Haddock",0,871,4,0.44316877152698,0
"1280",1,1,72,"Haddock",0,871,5,1e-06,0
"1281",1,1,73,"Haddock",0,867,1,1e-06,850
"1282",1,1,73,"Haddock",0,867,2,1e-06,17
"1283",1,1,73,"Haddock",0,867,3,0.56401384083045,0
"1284",1,1,73,"Haddock",0,867,4,0.43598615916955,0
"1285",1,1,73,"Haddock",0,867,5,1e-06,0
"1286",1,1,74,"Haddock",0,859,1,1e-06,800
"1287",1,1,74,"Haddock",0,859,2,1e-06,59
"1288",1,1,74,"Haddock",0,859,3,0.542491268917346,0
"1289",1,1,74,"Haddock",0,859,4,0.455180442374854,0
"1290",1,1,74,"Haddock",0,859,5,0.00232828870779977,0
"1291",1,1,75,"Haddock",0,875,1,1e-06,845
"1292",1,1,75,"Haddock",0,875,2,1e-06,30
"1293",1,1,75,"Haddock",0,875,3,0.592,0
"1294",1,1,75,"Haddock",0,875,4,0.405714285714286,0
"1295",1,1,75,"Haddock",0,875,5,0.00228571428571429,0
"1296",1,1,76,"Haddock",0,892,1,1e-06,856
"1297",1,1,76,"Haddock",0,892,2,1e-06,36
"1298",1,1,76,"Haddock",0,892,3,0.640134529147982,0
"1299",1,1,76,"Haddock",0,892,4,0.358744394618834,0
"1300",1,1,76,"Haddock",0,892,5,0.00112107623318386,0
"1301",1,1,77,"Haddock",0,867,1,1e-06,867
"1302",1,1,77,"Haddock",0,867,2,1e-06,0
"1303",1,1,77,"Haddock",0,867,3,0.72318339100346,0
"1304",1,1,77,"Haddock",0,867,4,0.27681660899654,0
"1305",1,1,77,"Haddock",0,867,5,1e-06,0
"1306",1,1,78,"Haddock",0,880,1,1e-06,880
"1307",1,1,78,"Haddock",0,880,2,1e-06,0
"1308",1,1,78,"Haddock",0,880,3,0.720454545454545,0
"1309",1,1,78,"Haddock",0,880,4,0.279545454545455,0
"1310",1,1,78,"Haddock",0,880,5,1e-06,0
"1311",1,1,79,"Haddock",0,871,1,1e-06,871
"1312",1,1,79,"Haddock",0,871,2,1e-06,0
"1313",1,1,79,"Haddock",0,871,3,0.722158438576349,0
"1314",1,1,79,"Haddock",0,871,4,0.277841561423651,0
"1315",1,1,79,"Haddock",0,871,5,1e-06,0
"1316",1,1,80,"Haddock",0,871,1,1e-06,871
"1317",1,1,80,"Haddock",0,871,2,1e-06,0
"1318",1,1,80,"Haddock",0,871,3,0.709529276693456,0
"1319",1,1,80,"Haddock",0,871,4,0.290470723306544,0
"1320",1,1,80,"Haddock",0,871,5,1e-06,0
"1321",1,1,15,"Mackerel",0,361,1,1e-06,115
"1322",1,1,15,"Mackerel",0,361,2,0.168975069252078,189
"1323",1,1,15,"Mackerel",0,361,3,0.523545706371191,38
