"","survey","year","species","type","inpN","lenbin","value","obs"
"3349",1,30,"Polar_cod",0,1000,4,0.231340074209647,20
"3350",1,30,"Polar_cod",0,1000,5,0.000430055907267945,0
"3351",1,31,"Polar_cod",0,1000,1,1e-06,564
"3352",1,31,"Polar_cod",0,1000,2,0.0102204088163527,306
"3353",1,31,"Polar_cod",0,1000,3,0.753690147605904,118
"3354",1,31,"Polar_cod",0,1000,4,0.235659426377055,12
"3355",1,31,"Polar_cod",0,1000,5,0.000430017200688028,0
"3356",1,32,"Polar_cod",0,1000,1,1e-06,467
"3357",1,32,"Polar_cod",0,1000,2,0.00989990100098999,391
"3358",1,32,"Polar_cod",0,1000,3,0.744642553574464,121
"3359",1,32,"Polar_cod",0,1000,4,0.244967550324497,21
"3360",1,32,"Polar_cod",0,1000,5,0.000489995100048999,0
"3361",1,33,"Polar_cod",0,1000,1,1e-06,745
"3362",1,33,"Polar_cod",0,1000,2,0.0143507175358768,206
"3363",1,33,"Polar_cod",0,1000,3,0.750237511875594,48
"3364",1,33,"Polar_cod",0,1000,4,0.234971748587429,1
"3365",1,33,"Polar_cod",0,1000,5,0.000440022001100055,0
"3366",1,34,"Polar_cod",0,1000,1,1e-06,568
"3367",1,34,"Polar_cod",0,1000,2,0.0106302126042521,344
"3368",1,34,"Polar_cod",0,1000,3,0.746504930098602,82
"3369",1,34,"Polar_cod",0,1000,4,0.242404848096962,6
"3370",1,34,"Polar_cod",0,1000,5,0.000460009200184004,0
"3371",1,35,"Polar_cod",0,1000,1,1e-06,570
"3372",1,35,"Polar_cod",0,1000,2,0.0100404016160646,343
"3373",1,35,"Polar_cod",0,1000,3,0.742669706788271,79
"3374",1,35,"Polar_cod",0,1000,4,0.246819872794912,8
"3375",1,35,"Polar_cod",0,1000,5,0.00047001880075203,0
"3376",1,36,"Polar_cod",0,1000,1,1e-06,622
"3377",1,36,"Polar_cod",0,1000,2,0.0104608368669494,275
"3378",1,36,"Polar_cod",0,1000,3,0.738669093527482,98
"3379",1,36,"Polar_cod",0,1000,4,0.250370029602368,5
"3380",1,36,"Polar_cod",0,1000,5,0.000500040003200256,0
"3381",1,37,"Polar_cod",0,1000,1,1e-06,557
"3382",1,37,"Polar_cod",0,1000,2,0.015621874624955,325
"3383",1,37,"Polar_cod",0,1000,3,0.744179301516182,109
"3384",1,37,"Polar_cod",0,1000,4,0.239728767452094,9
"3385",1,37,"Polar_cod",0,1000,5,0.000470056406768812,0
"3386",1,38,"Polar_cod",0,1000,1,1e-06,838
"3387",1,38,"Polar_cod",0,1000,2,0.0129903897116914,151
"3388",1,38,"Polar_cod",0,1000,3,0.747262417872536,11
"3389",1,38,"Polar_cod",0,1000,4,0.239217176515295,0
"3390",1,38,"Polar_cod",0,1000,5,0.000530015900477014,0
"3391",1,39,"Polar_cod",0,1000,1,1e-06,728
"3392",1,39,"Polar_cod",0,1000,2,0.0138902778055561,239
"3393",1,39,"Polar_cod",0,1000,3,0.765235304706094,32
"3394",1,39,"Polar_cod",0,1000,4,0.220464409288186,1
"3395",1,39,"Polar_cod",0,1000,5,0.000410008200164003,0
"3396",1,40,"Polar_cod",0,1000,1,1e-06,708
"3397",1,40,"Polar_cod",0,1000,2,0.0162913033042643,258
"3398",1,40,"Polar_cod",0,1000,3,0.770311624929994,32
"3399",1,40,"Polar_cod",0,1000,4,0.213047043763501,2
"3400",1,40,"Polar_cod",0,1000,5,0.000350028002240179,0
"3401",1,41,"Polar_cod",0,1000,1,1e-06,630
"3402",1,41,"Polar_cod",0,1000,2,0.01002100210021,295
"3403",1,41,"Polar_cod",0,1000,3,0.762356235623562,69
"3404",1,41,"Polar_cod",0,1000,4,0.227212721272127,6
"3405",1,41,"Polar_cod",0,1000,5,0.00041004100410041,0
"3406",1,42,"Polar_cod",0,1000,1,1e-06,582
"3407",1,42,"Polar_cod",0,1000,2,0.01030010300103,323
"3408",1,42,"Polar_cod",0,1000,3,0.750927509275093,87
"3409",1,42,"Polar_cod",0,1000,4,0.23830238302383,8
"3410",1,42,"Polar_cod",0,1000,5,0.000470004700047,0
"3411",1,43,"Polar_cod",0,1000,1,1e-06,536
"3412",1,43,"Polar_cod",0,1000,2,0.0118004720188808,343
"3413",1,43,"Polar_cod",0,1000,3,0.755460218408736,110
"3414",1,43,"Polar_cod",0,1000,4,0.232329293171727,11
"3415",1,43,"Polar_cod",0,1000,5,0.000410016400656026,0
"3416",1,44,"Polar_cod",0,1000,1,1e-06,734
"3417",1,44,"Polar_cod",0,1000,2,0.00946,214
"3418",1,44,"Polar_cod",0,1000,3,0.74791,49
"3419",1,44,"Polar_cod",0,1000,4,0.2422,3
"3420",1,44,"Polar_cod",0,1000,5,0.00043,0
"3421",1,45,"Polar_cod",0,1000,1,1e-06,631
"3422",1,45,"Polar_cod",0,1000,2,0.0104602092041841,284
"3423",1,45,"Polar_cod",0,1000,3,0.737544750895018,79
"3424",1,45,"Polar_cod",0,1000,4,0.251535030700614,6
"3425",1,45,"Polar_cod",0,1000,5,0.000460009200184004,0
"3426",1,46,"Polar_cod",0,1000,1,1e-06,511
"3427",1,46,"Polar_cod",0,1000,2,0.0159711179782585,365
"3428",1,46,"Polar_cod",0,1000,3,0.738251677617433,115
"3429",1,46,"Polar_cod",0,1000,4,0.245267168701809,9
"3430",1,46,"Polar_cod",0,1000,5,0.000510035702499175,0
"3431",1,47,"Polar_cod",0,1000,1,1e-06,471
"3432",1,47,"Polar_cod",0,1000,2,0.0132905316212648,384
"3433",1,47,"Polar_cod",0,1000,3,0.752690107604304,124
"3434",1,47,"Polar_cod",0,1000,4,0.233539341573663,21
"3435",1,47,"Polar_cod",0,1000,5,0.000480019200768031,0
"3436",1,48,"Polar_cod",0,1000,1,1e-06,426
"3437",1,48,"Polar_cod",0,1000,2,0.0153007650382519,391
"3438",1,48,"Polar_cod",0,1000,3,0.755857792889644,164
"3439",1,48,"Polar_cod",0,1000,4,0.228361418070904,19
"3440",1,48,"Polar_cod",0,1000,5,0.00048002400120006,0
"3441",1,49,"Polar_cod",0,1000,1,1e-06,408
"3442",1,49,"Polar_cod",0,1000,2,0.0117604704188168,398
"3443",1,49,"Polar_cod",0,1000,3,0.759460378415137,171
"3444",1,49,"Polar_cod",0,1000,4,0.228299131965279,23
"3445",1,49,"Polar_cod",0,1000,5,0.000480019200768031,0
"3446",1,50,"Polar_cod",0,1000,1,1e-06,372
"3447",1,50,"Polar_cod",0,1000,2,0.0116703501105033,407
"3448",1,50,"Polar_cod",0,1000,3,0.768223046691401,196
"3449",1,50,"Polar_cod",0,1000,4,0.219756592697781,25
"3450",1,50,"Polar_cod",0,1000,5,0.000350010500315009,0
"3451",1,51,"Polar_cod",0,1000,1,1e-06,341
"3452",1,51,"Polar_cod",0,1000,2,0.0125711314018262,433
"3453",1,51,"Polar_cod",0,1000,3,0.760938484463602,200
"3454",1,51,"Polar_cod",0,1000,4,0.226090348131332,26
"3455",1,51,"Polar_cod",0,1000,5,0.000400036003240292,0
"3456",1,52,"Polar_cod",0,1000,1,1e-06,706
"3457",1,52,"Polar_cod",0,1000,2,0.018169818301817,211
"3458",1,52,"Polar_cod",0,1000,3,0.767272327276727,73
"3459",1,52,"Polar_cod",0,1000,4,0.214167858321417,10
"3460",1,52,"Polar_cod",0,1000,5,0.000389996100039,0
"3461",1,53,"Polar_cod",0,1000,1,1e-06,566
"3462",1,53,"Polar_cod",0,1000,2,0.0139805592223689,309
"3463",1,53,"Polar_cod",0,1000,3,0.773990959638385,108
"3464",1,53,"Polar_cod",0,1000,4,0.211688467538702,17
"3465",1,53,"Polar_cod",0,1000,5,0.000340013600544022,0
"3466",1,54,"Polar_cod",0,1000,1,1e-06,528
"3467",1,54,"Polar_cod",0,1000,2,0.0120596382108537,324
"3468",1,54,"Polar_cod",0,1000,3,0.7616671499855,128
"3469",1,54,"Polar_cod",0,1000,4,0.225873223803286,20
"3470",1,54,"Polar_cod",0,1000,5,0.000399988000359989,0
"3471",1,55,"Polar_cod",0,1000,1,1e-06,548
"3472",1,55,"Polar_cod",0,1000,2,0.0118709496759741,287
"3473",1,55,"Polar_cod",0,1000,3,0.752260180814465,134
"3474",1,55,"Polar_cod",0,1000,4,0.235398831906553,31
"3475",1,55,"Polar_cod",0,1000,5,0.000470037603008241,0
"3476",1,56,"Polar_cod",0,1000,1,1e-06,667
"3477",1,56,"Polar_cod",0,1000,2,0.0109002180043601,245
"3478",1,56,"Polar_cod",0,1000,3,0.753735074701494,75
"3479",1,56,"Polar_cod",0,1000,4,0.23492469849397,13
"3480",1,56,"Polar_cod",0,1000,5,0.000440008800176004,0
"3481",1,57,"Polar_cod",0,1000,1,1e-06,622
"3482",1,57,"Polar_cod",0,1000,2,0.0107809702873259,256
"3483",1,57,"Polar_cod",0,1000,3,0.74900741066696,96
"3484",1,57,"Polar_cod",0,1000,4,0.239761578542069,26
"3485",1,57,"Polar_cod",0,1000,5,0.000450040503645328,0
"3486",1,58,"Polar_cod",0,1000,1,1e-06,773
"3487",1,58,"Polar_cod",0,1000,2,0.0116113933672041,186
"3488",1,58,"Polar_cod",0,1000,3,0.752960355242629,35
"3489",1,58,"Polar_cod",0,1000,4,0.235008200984118,6
"3490",1,58,"Polar_cod",0,1000,5,0.000420050406048726,0
"3491",1,59,"Polar_cod",0,1000,1,1e-06,823
"3492",1,59,"Polar_cod",0,1000,2,0.00945066154630824,160
"3493",1,59,"Polar_cod",0,1000,3,0.744182092746492,16
"3494",1,59,"Polar_cod",0,1000,4,0.245907213504945,1
"3495",1,59,"Polar_cod",0,1000,5,0.000460032202254158,0
"3496",1,60,"Polar_cod",0,1000,1,1e-06,710
"3497",1,60,"Polar_cod",0,1000,2,0.0122707362441747,263
"3498",1,60,"Polar_cod",0,1000,3,0.735214112846771,25
"3499",1,60,"Polar_cod",0,1000,4,0.252015120907254,2
"3500",1,60,"Polar_cod",0,1000,5,0.000500030001800108,0
"3501",1,61,"Polar_cod",0,1000,1,1e-06,628
"3502",1,61,"Polar_cod",0,1000,2,0.0113805690284514,303
"3503",1,61,"Polar_cod",0,1000,3,0.732196609830492,65
"3504",1,61,"Polar_cod",0,1000,4,0.255862793139657,4
"3505",1,61,"Polar_cod",0,1000,5,0.00056002800140007,0
"3506",1,62,"Polar_cod",0,1000,1,1e-06,669
"3507",1,62,"Polar_cod",0,1000,2,0.0171910314618877,260
"3508",1,62,"Polar_cod",0,1000,3,0.753745224713483,66
"3509",1,62,"Polar_cod",0,1000,4,0.228603716222973,5
"3510",1,62,"Polar_cod",0,1000,5,0.000460027601656099,0
"3511",1,63,"Polar_cod",0,1000,1,1e-06,608
"3512",1,63,"Polar_cod",0,1000,2,0.0110716607491124,305
"3513",1,63,"Polar_cod",0,1000,3,0.760554083112467,86
"3514",1,63,"Polar_cod",0,1000,4,0.227924188628294,1
"3515",1,63,"Polar_cod",0,1000,5,0.000450067510126519,0
"3516",1,64,"Polar_cod",0,1000,1,1e-06,581
"3517",1,64,"Polar_cod",0,1000,2,0.01512,308
"3518",1,64,"Polar_cod",0,1000,3,0.76238,99
"3519",1,64,"Polar_cod",0,1000,4,0.22207,12
"3520",1,64,"Polar_cod",0,1000,5,0.00043,0
"3521",1,65,"Polar_cod",0,1000,1,1e-06,503
"3522",1,65,"Polar_cod",0,1000,2,0.0115705785289264,354
"3523",1,65,"Polar_cod",0,1000,3,0.766148307415371,128
"3524",1,65,"Polar_cod",0,1000,4,0.221861093054653,15
"3525",1,65,"Polar_cod",0,1000,5,0.000420021001050052,0
"3526",1,66,"Polar_cod",0,1000,1,1e-06,419
"3527",1,66,"Polar_cod",0,1000,2,0.01191,390
"3528",1,66,"Polar_cod",0,1000,3,0.76052,169
"3529",1,66,"Polar_cod",0,1000,4,0.22714,22
"3530",1,66,"Polar_cod",0,1000,5,0.00043,0
"3531",1,67,"Polar_cod",0,1000,1,1e-06,818
"3532",1,67,"Polar_cod",0,1000,2,0.0127506375318766,164
"3533",1,67,"Polar_cod",0,1000,3,0.758797939896995,17
"3534",1,67,"Polar_cod",0,1000,4,0.228031401570079,1
"3535",1,67,"Polar_cod",0,1000,5,0.000420021001050052,0
"3536",1,68,"Polar_cod",0,1000,1,1e-06,853
"3537",1,68,"Polar_cod",0,1000,2,0.00903018060361207,134
"3538",1,68,"Polar_cod",0,1000,3,0.753265065301306,12
"3539",1,68,"Polar_cod",0,1000,4,0.23732474649493,1
"3540",1,68,"Polar_cod",0,1000,5,0.000380007600152003,0
"3541",1,69,"Polar_cod",0,1000,1,1e-06,691
"3542",1,69,"Polar_cod",0,1000,2,0.0116903507105213,268
"3543",1,69,"Polar_cod",0,1000,3,0.743502305069152,38
"3544",1,69,"Polar_cod",0,1000,4,0.244327329819895,3
"3545",1,69,"Polar_cod",0,1000,5,0.000480014400432013,0
"3546",1,70,"Polar_cod",0,1000,1,1e-06,738
"3547",1,70,"Polar_cod",0,1000,2,0.0128712871287129,210
"3548",1,70,"Polar_cod",0,1000,3,0.742304230423042,49
"3549",1,70,"Polar_cod",0,1000,4,0.244354435443544,3
"3550",1,70,"Polar_cod",0,1000,5,0.00047004700470047,0
"3551",1,71,"Polar_cod",0,1000,1,1e-06,702
"3552",1,71,"Polar_cod",0,1000,2,0.0116106966417985,227
"3553",1,71,"Polar_cod",0,1000,3,0.740234414064844,56
"3554",1,71,"Polar_cod",0,1000,4,0.247634858091485,15
"3555",1,71,"Polar_cod",0,1000,5,0.000520031201872112,0
"3556",1,72,"Polar_cod",0,1000,1,1e-06,734
"3557",1,72,"Polar_cod",0,1000,2,0.0100506030361822,196
"3558",1,72,"Polar_cod",0,1000,3,0.747424845490729,54
"3559",1,72,"Polar_cod",0,1000,4,0.24204452267136,16
"3560",1,72,"Polar_cod",0,1000,5,0.000480028801728104,0
"3561",1,73,"Polar_cod",0,1000,1,1e-06,824
"3562",1,73,"Polar_cod",0,1000,2,0.00954047702385119,146
"3563",1,73,"Polar_cod",0,1000,3,0.736296814840742,25
"3564",1,73,"Polar_cod",0,1000,4,0.253642682134107,5
"3565",1,73,"Polar_cod",0,1000,5,0.000520026001300065,0
"3566",1,74,"Polar_cod",0,1000,1,1e-06,771
"3567",1,74,"Polar_cod",0,1000,2,0.0126005040201608,199
"3568",1,74,"Polar_cod",0,1000,3,0.744639785591424,24
"3569",1,74,"Polar_cod",0,1000,4,0.24229969198768,6
"3570",1,74,"Polar_cod",0,1000,5,0.000460018400736029,0
"3571",1,75,"Polar_cod",0,1000,1,1e-06,795
"3572",1,75,"Polar_cod",0,1000,2,0.0124802496049921,183
"3573",1,75,"Polar_cod",0,1000,3,0.744884897697954,21
"3574",1,75,"Polar_cod",0,1000,4,0.242144842896858,1
"3575",1,75,"Polar_cod",0,1000,5,0.000490009800196004,0
"3576",1,76,"Polar_cod",0,1000,1,1e-06,770
"3577",1,76,"Polar_cod",0,1000,2,0.0138005520220809,204
"3578",1,76,"Polar_cod",0,1000,3,0.75115004600184,25
"3579",1,76,"Polar_cod",0,1000,4,0.234579383175327,1
"3580",1,76,"Polar_cod",0,1000,5,0.00047001880075203,0
"3581",1,77,"Polar_cod",0,1000,1,1e-06,858
"3582",1,77,"Polar_cod",0,1000,2,0.0087413111966795,133
"3583",1,77,"Polar_cod",0,1000,3,0.752822923438516,9
"3584",1,77,"Polar_cod",0,1000,4,0.238035705355803,0
"3585",1,77,"Polar_cod",0,1000,5,0.00040006000900135,0
"3586",1,78,"Polar_cod",0,1000,1,1e-06,721
"3587",1,78,"Polar_cod",0,1000,2,0.00986019720394408,254
"3588",1,78,"Polar_cod",0,1000,3,0.737714754295086,25
"3589",1,78,"Polar_cod",0,1000,4,0.251935038700774,0
"3590",1,78,"Polar_cod",0,1000,5,0.000490009800196004,0
"3591",1,79,"Polar_cod",0,1000,1,1e-06,680
"3592",1,79,"Polar_cod",0,1000,2,0.0130006500325016,271
"3593",1,79,"Polar_cod",0,1000,3,0.740727036351818,47
"3594",1,79,"Polar_cod",0,1000,4,0.245772288614431,2
"3595",1,79,"Polar_cod",0,1000,5,0.000500025001250063,0
"3596",1,80,"Polar_cod",0,1000,1,1e-06,602
"3597",1,80,"Polar_cod",0,1000,2,0.016060803040152,303
"3598",1,80,"Polar_cod",0,1000,3,0.755747787389369,88
"3599",1,80,"Polar_cod",0,1000,4,0.227731386569328,7
"3600",1,80,"Polar_cod",0,1000,5,0.000460023001150057,0
"3601",1,1,"Redfish",0,1000,1,0.0228313698821929,14
"3602",1,1,"Redfish",0,1000,2,0.866692001520091,710
"3603",1,1,"Redfish",0,1000,3,0.104696281776907,273
"3604",1,1,"Redfish",0,1000,4,0.00578034682080925,3
"3605",1,1,"Redfish",0,1000,5,1e-06,0
"3606",1,2,"Redfish",0,1000,1,0.00821049262955777,510
"3607",1,2,"Redfish",0,1000,2,0.883453007180431,380
"3608",1,2,"Redfish",0,1000,3,0.102256135368122,110
"3609",1,2,"Redfish",0,1000,4,0.00608036482188931,0
"3610",1,2,"Redfish",0,1000,5,1e-06,0
"3611",1,3,"Redfish",0,1000,1,0.00524989500209996,374
"3612",1,3,"Redfish",0,1000,2,0.884422311553769,429
"3613",1,3,"Redfish",0,1000,3,0.103887922241555,197
"3614",1,3,"Redfish",0,1000,4,0.00643987120257595,0
"3615",1,3,"Redfish",0,1000,5,1e-06,0
"3616",1,4,"Redfish",0,1000,1,0.0126408848619403,395
"3617",1,4,"Redfish",0,1000,2,0.87316112127849,399
"3618",1,4,"Redfish",0,1000,3,0.106997489824288,205
"3619",1,4,"Redfish",0,1000,4,0.00720050403528247,1
"3620",1,4,"Redfish",0,1000,5,1e-06,0
"3621",1,5,"Redfish",0,1000,1,0.00922027660829825,389
"3622",1,5,"Redfish",0,1000,2,0.878016340490215,414
"3623",1,5,"Redfish",0,1000,3,0.105173155194656,197
"3624",1,5,"Redfish",0,1000,4,0.00759022770683121,0
"3625",1,5,"Redfish",0,1000,5,1e-06,0
"3626",1,6,"Redfish",0,1000,1,0.0188009400470023,198
"3627",1,6,"Redfish",0,1000,2,0.869543477173859,444
"3628",1,6,"Redfish",0,1000,3,0.103665183259163,358
"3629",1,6,"Redfish",0,1000,4,0.007990399519976,0
"3630",1,6,"Redfish",0,1000,5,1e-06,0
"3631",1,7,"Redfish",0,1000,1,0.016150646025841,156
"3632",1,7,"Redfish",0,1000,2,0.870704828193128,358
"3633",1,7,"Redfish",0,1000,3,0.104724188967559,486
"3634",1,7,"Redfish",0,1000,4,0.00842033681347254,0
"3635",1,7,"Redfish",0,1000,5,1e-06,0
"3636",1,8,"Redfish",0,1000,1,0.0218908756350254,60
"3637",1,8,"Redfish",0,1000,2,0.868484739389576,313
"3638",1,8,"Redfish",0,1000,3,0.101264050562022,627
"3639",1,8,"Redfish",0,1000,4,0.00836033441337653,0
"3640",1,8,"Redfish",0,1000,5,1e-06,0
"3641",1,9,"Redfish",0,1000,1,0.0204230634595189,33
"3642",1,9,"Redfish",0,1000,2,0.86954043106466,222
"3643",1,9,"Redfish",0,1000,3,0.101615242286343,745
"3644",1,9,"Redfish",0,1000,4,0.00842126318947842,0
"3645",1,9,"Redfish",0,1000,5,1e-06,0
"3646",1,10,"Redfish",0,1000,1,0.035293882327056,69
"3647",1,10,"Redfish",0,1000,2,0.85521407354809,171
"3648",1,10,"Redfish",0,1000,3,0.101151126623929,760
"3649",1,10,"Redfish",0,1000,4,0.0083409175009251,0
"3650",1,10,"Redfish",0,1000,5,1e-06,0
"3651",1,11,"Redfish",0,1000,1,0.0238623862386239,241
"3652",1,11,"Redfish",0,1000,2,0.86967696769677,212
"3653",1,11,"Redfish",0,1000,3,0.0980698069806981,547
"3654",1,11,"Redfish",0,1000,4,0.00839083908390839,0
"3655",1,11,"Redfish",0,1000,5,1e-06,0
"3656",1,12,"Redfish",0,1000,1,0.122268558799116,95
"3657",1,12,"Redfish",0,1000,2,0.771974038182673,252
"3658",1,12,"Redfish",0,1000,3,0.0975068254777834,653
"3659",1,12,"Redfish",0,1000,4,0.00825057754042783,0
"3660",1,12,"Redfish",0,1000,5,1e-06,0
"3661",1,13,"Redfish",0,1000,1,0.0543221728869155,161
"3662",1,13,"Redfish",0,1000,2,0.840133605344214,267
"3663",1,13,"Redfish",0,1000,3,0.0972838913556542,572
"3664",1,13,"Redfish",0,1000,4,0.00826033041321653,0
"3665",1,13,"Redfish",0,1000,5,1e-06,0
"3666",1,14,"Redfish",0,1000,1,0.023890238902389,400
"3667",1,14,"Redfish",0,1000,2,0.870908709087091,293
"3668",1,14,"Redfish",0,1000,3,0.0970409704097041,307
"3669",1,14,"Redfish",0,1000,4,0.00816008160081601,0
"3670",1,14,"Redfish",0,1000,5,1e-06,0
"3671",1,15,"Redfish",0,1000,1,0.0158304749142474,174
"3672",1,15,"Redfish",0,1000,2,0.885826574797244,390
"3673",1,15,"Redfish",0,1000,3,0.0910227306819205,436
"3674",1,15,"Redfish",0,1000,4,0.0073202196065882,0
"3675",1,15,"Redfish",0,1000,5,1e-06,0
"3676",1,16,"Redfish",0,1000,1,0.0152704581137434,597
"3677",1,16,"Redfish",0,1000,2,0.897426922807684,353
"3678",1,16,"Redfish",0,1000,3,0.0811024330729922,50
"3679",1,16,"Redfish",0,1000,4,0.00620018600558017,0
"3680",1,16,"Redfish",0,1000,5,1e-06,0
"3681",1,17,"Redfish",0,1000,1,0.0302609078272348,238
"3682",1,17,"Redfish",0,1000,2,0.886926607798234,495
"3683",1,17,"Redfish",0,1000,3,0.0775323259697791,267
"3684",1,17,"Redfish",0,1000,4,0.00528015840475214,0
"3685",1,17,"Redfish",0,1000,5,1e-06,0
"3686",1,18,"Redfish",0,1000,1,0.0187018701870187,112
"3687",1,18,"Redfish",0,1000,2,0.903270327032703,414
"3688",1,18,"Redfish",0,1000,3,0.0736373637363736,474
"3689",1,18,"Redfish",0,1000,4,0.00439043904390439,0
"3690",1,18,"Redfish",0,1000,5,1e-06,0
"3691",1,19,"Redfish",0,1000,1,0.00295017701062064,46
"3692",1,19,"Redfish",0,1000,2,0.923105386323179,319
"3693",1,19,"Redfish",0,1000,3,0.0703442206532392,635
"3694",1,19,"Redfish",0,1000,4,0.00360021601296078,0
"3695",1,19,"Redfish",0,1000,5,1e-06,0
"3696",1,20,"Redfish",0,1000,1,0.0207226939502135,21
"3697",1,20,"Redfish",0,1000,2,0.901287167331753,210
"3698",1,20,"Redfish",0,1000,3,0.0746997109624251,769
"3699",1,20,"Redfish",0,1000,4,0.00329042775560823,0
"3700",1,20,"Redfish",0,1000,5,1e-06,0
"3701",1,21,"Redfish",0,1000,1,0.00106005300265013,58
"3702",1,21,"Redfish",0,1000,2,0.915725786289314,170
"3703",1,21,"Redfish",0,1000,3,0.08012400620031,772
"3704",1,21,"Redfish",0,1000,4,0.00309015450772539,0
"3705",1,21,"Redfish",0,1000,5,1e-06,0
"3706",1,22,"Redfish",0,1000,1,0.000870043502175109,24
"3707",1,22,"Redfish",0,1000,2,0.916045802290114,145
"3708",1,22,"Redfish",0,1000,3,0.080214010700535,831
"3709",1,22,"Redfish",0,1000,4,0.00287014350717536,0
"3710",1,22,"Redfish",0,1000,5,1e-06,0
"3711",1,23,"Redfish",0,1000,1,0.00129003870116103,14
"3712",1,23,"Redfish",0,1000,2,0.910217306519196,76
"3713",1,23,"Redfish",0,1000,3,0.0856325689770693,910
"3714",1,23,"Redfish",0,1000,4,0.00286008580257408,0
"3715",1,23,"Redfish",0,1000,5,1e-06,0
"3716",1,24,"Redfish",0,1000,1,0.00188003760075201,5
"3717",1,24,"Redfish",0,1000,2,0.909098181963639,61
"3718",1,24,"Redfish",0,1000,3,0.0862817256345127,934
"3719",1,24,"Redfish",0,1000,4,0.00274005480109602,0
"3720",1,24,"Redfish",0,1000,5,1e-06,0
"3721",1,25,"Redfish",0,1000,1,0.00120015602028264,3
"3722",1,25,"Redfish",0,1000,2,0.914868932961285,37
"3723",1,25,"Redfish",0,1000,3,0.0814305859761769,960
"3724",1,25,"Redfish",0,1000,4,0.00250032504225549,0
"3725",1,25,"Redfish",0,1000,5,1e-06,0
"3726",1,26,"Redfish",0,1000,1,0.000340013600544022,16
"3727",1,26,"Redfish",0,1000,2,0.906966278651146,35
"3728",1,26,"Redfish",0,1000,3,0.0900136005440218,949
"3729",1,26,"Redfish",0,1000,4,0.00268010720428817,0
"3730",1,26,"Redfish",0,1000,5,1e-06,0
"3731",1,27,"Redfish",0,1000,1,0.000160014401296117,6
"3732",1,27,"Redfish",0,1000,2,0.914952345711114,23
"3733",1,27,"Redfish",0,1000,3,0.0824374193677431,971
"3734",1,27,"Redfish",0,1000,4,0.00245022051984679,0
"3735",1,27,"Redfish",0,1000,5,1e-06,0
"3736",1,28,"Redfish",0,1000,1,0.000200016001280102,59
"3737",1,28,"Redfish",0,1000,2,0.905972477798224,51
"3738",1,28,"Redfish",0,1000,3,0.0911372909832787,890
"3739",1,28,"Redfish",0,1000,4,0.00269021521721738,0
"3740",1,28,"Redfish",0,1000,5,1e-06,0
"3741",1,29,"Redfish",0,1000,1,0.000110003300099003,32
"3742",1,29,"Redfish",0,1000,2,0.902377071312139,49
"3743",1,29,"Redfish",0,1000,3,0.0947028410852326,919
"3744",1,29,"Redfish",0,1000,4,0.00281008430252908,0
"3745",1,29,"Redfish",0,1000,5,1e-06,0
"3746",1,30,"Redfish",0,1000,1,0.000370040704477493,245
"3747",1,30,"Redfish",0,1000,2,0.909960095610517,171
"3748",1,30,"Redfish",0,1000,3,0.0869695666523318,584
"3749",1,30,"Redfish",0,1000,4,0.00270029703267359,0
"3750",1,30,"Redfish",0,1000,5,1e-06,0
"3751",1,31,"Redfish",0,1000,1,0.000550033001980119,107
"3752",1,31,"Redfish",0,1000,2,0.911224673480409,219
"3753",1,31,"Redfish",0,1000,3,0.0856951417085025,674
"3754",1,31,"Redfish",0,1000,4,0.00253015180910855,0
"3755",1,31,"Redfish",0,1000,5,1e-06,0
"3756",1,32,"Redfish",0,1000,1,0.000160004800144004,305
"3757",1,32,"Redfish",0,1000,2,0.907017210516315,281
"3758",1,32,"Redfish",0,1000,3,0.0902327069812094,414
"3759",1,32,"Redfish",0,1000,4,0.00259007770233107,0
"3760",1,32,"Redfish",0,1000,5,1e-06,0
"3761",1,33,"Redfish",0,1000,1,0.000120006000300015,186
"3762",1,33,"Redfish",0,1000,2,0.906375318765938,337
"3763",1,33,"Redfish",0,1000,3,0.0908045402270114,477
"3764",1,33,"Redfish",0,1000,4,0.00270013500675034,0
"3765",1,33,"Redfish",0,1000,5,1e-06,0
"3766",1,34,"Redfish",0,1000,1,5.00055006050666e-05,85
"3767",1,34,"Redfish",0,1000,2,0.905809639060297,285
"3768",1,34,"Redfish",0,1000,3,0.0915600716078769,630
"3769",1,34,"Redfish",0,1000,4,0.00258028383122143,0
"3770",1,34,"Redfish",0,1000,5,1e-06,0
"3771",1,35,"Redfish",0,1000,1,8.00072006480583e-05,22
"3772",1,35,"Redfish",0,1000,2,0.9036913322199,224
"3773",1,35,"Redfish",0,1000,3,0.0934584112570131,754
"3774",1,35,"Redfish",0,1000,4,0.00277024932243902,0
"3775",1,35,"Redfish",0,1000,5,1e-06,0
"3776",1,36,"Redfish",0,1000,1,4.00024001440086e-05,20
"3777",1,36,"Redfish",0,1000,2,0.901284077044623,108
"3778",1,36,"Redfish",0,1000,3,0.0956957417445047,872
"3779",1,36,"Redfish",0,1000,4,0.00298017881072864,0
"3780",1,36,"Redfish",0,1000,5,1e-06,0
"3781",1,37,"Redfish",0,1000,1,0.000130011701053095,4
"3782",1,37,"Redfish",0,1000,2,0.902421217909612,73
"3783",1,37,"Redfish",0,1000,3,0.0944284985648708,923
"3784",1,37,"Redfish",0,1000,4,0.0030202718244642,0
"3785",1,37,"Redfish",0,1000,5,1e-06,0
