"","Year","Label","Fleet/Survey","Species","X1","X2","X3","X4","effN","pred_value"
"1074","38","survey","1","8","0.696845","0.262953","0.0386619","5.00025e-05","99995","0.2"
"1075","39","survey","1","8","0.531558","0.4396","0.0287826","4.00036e-05","99991","0.2"
"1076","40","survey","1","8","0.351365","0.614293","0.0342924","5.00035e-05","99993","0.2"
"1077","41","survey","1","8","0.272968","0.669014","0.057158","6.00084e-05","99986","0.214514"
"1078","42","survey","1","8","0.242318","0.651373","0.106219","7.99992e-05","100001","4.27303e-09"
"1079","43","survey","1","8","0.300875","0.577119","0.119646","0.000100005","99995","4.27303e-09"
"1080","44","survey","1","8","0.327667","0.529969","0.141934","0.000159994","100004","4.27303e-09"
"1081","45","survey","1","8","0.417794","0.451205","0.126811","0.000220002","99999","0.2"
"1082","46","survey","1","8","0.384495","0.476099","0.139096","0.000300012","99996","0.2"
"1083","47","survey","1","8","0.324156","0.523608","0.151757","0.000470052","99989","0.2"
"1084","48","survey","1","8","0.0439522","0.231782","0.0550528","0.000150008","99995","0.2"
"1085","49","survey","1","8","0.767542","0.178611","0.0527363","0.000190023","99988","0.2"
"1086","50","survey","1","8","0.678864","0.266163","0.0547227","0.000250013","99995","0.2"
"1087","51","survey","1","8","0.260543","0.678664","0.060413","0.000380019","99995","0.2"
"1088","52","survey","1","8","0.0510941","0.885731","0.062845","0.000330026","99992","0.2"
"1089","53","survey","1","8","0.049141","0.793516","0.156723","0.00050001","99998","0.214416"
"1090","54","survey","1","8","0.0127909","0.42406","0.208895","0.000620043","99993","0.00134883"
"1091","55","survey","1","8","0.404622","0.387532","0.206866","0.000649987","100002","0.00134883"
"1092","56","survey","1","8","0.363969","0.431204","0.204186","0.000640051","99992","0.00134883"
"1093","57","survey","1","8","0.192946","0.595108","0.211136","0.000800024","99997","0.214514"
"1094","58","survey","1","8","0.135677","0.491935","0.155778","0.000550028","99995","2.08538e-12"
"1095","59","survey","1","8","0.405974","0.407684","0.185212","0.000850009","99999","2.08538e-12"
"1096","60","survey","1","8","0.148327","0.169098","0.0913246","0.000440022","99995","2.08538e-12"
"1097","61","survey","1","8","0.718473","0.195992","0.0847051","0.000690041","99994","0.214514"
"1098","62","survey","1","8","0.540572","0.385613","0.0730544","0.000760046","99994","7.29666e-11"
"1099","63","survey","1","8","0.176474","0.75059","0.0719258","0.00101008","99992","7.29666e-11"
"1100","64","survey","1","8","0.0600566","0.842683","0.0962606","0.00100011","99989","7.29666e-11"
"1101","65","survey","1","8","0.0641358","0.648558","0.178926","0.00123011","99991","0.214514"
"1102","66","survey","1","8","0.213148","0.509805","0.275037","0.00156998","100001","4.92107e-09"
"1103","67","survey","1","8","0.287726","0.47649","0.231325","0.00140003","99998","4.92107e-09"
"1104","68","survey","1","8","0.241569","0.539433","0.218107","0.000890071","99992","4.92107e-09"
"1105","69","survey","1","8","0.228391","0.564501","0.206199","0.00078007","99991","0.214514"
"1106","70","survey","1","8","0.179647","0.373475","0.130085","0.000480019","99996","1.0849e-09"
"1107","71","survey","1","8","0.626644","0.213248","0.106229","0.000609994","100001","1.0849e-09"
"1108","72","survey","1","8","0.550782","0.0851634","0.0443618","0.000280011","99996","1.0849e-09"
"1109","73","survey","1","8","0.878497","0.0876296","0.0316135","0.000280031","99989","0.200739"
"1110","74","survey","1","8","0.77778","0.201448","0.0205619","0.000210019","99991","0.189815"
"1111","75","survey","1","8","0.365105","0.615505","0.0191392","0.00024999","100004","0.189815"
"1112","76","survey","1","8","0.129134","0.839382","0.0311734","0.000310034","99989","0.189815"
"1113","77","survey","1","8","0.114911","0.792208","0.0926109","0.000260003","99999","0.2"
"1114","78","survey","1","8","0.10131","0.670217","0.228053","0.000420042","99990","0.2"
"1115","79","survey","1","8","0.12375","0.60777","0.26762","6e-04","1e+05","0.2"
"1116","80","survey","1","8","0.171774","0.591737","0.235889","0.000350028","99992","0.2"
"1117","1","survey","1","9","0.00804016","0.748635","0.242905","0.000420008","99998","0.0723243"
"1118","2","survey","1","9","0.0165502","0.752598","0.230482","0.000370004","99999","0.326738"
"1119","3","survey","1","9","0.0107618","0.744937","0.243871","0.000430073","99983","0.367634"
"1120","4","survey","1","9","0.0157797","0.746805","0.236915","0.00049999","100002","0.227846"
"1121","5","survey","1","9","0.01881","0.76028","0.22044","0.00047","1e+05","0.0287112"
"1122","6","survey","1","9","0.0126708","0.767656","0.219223","0.000450027","99994","0.194401"
"1123","7","survey","1","9","0.014211","0.778474","0.206954","0.000360025","99993","0.389605"
"1124","8","survey","1","9","0.0104796","0.770249","0.218881","0.000389984","100004","0.385695"
"1125","9","survey","1","9","0.00874026","0.765423","0.225487","0.000350011","99997","0.0281912"
"1126","10","survey","1","9","0.0122604","0.748782","0.238557","0.000400012","99997","0.100069"
"1127","11","survey","1","9","0.0142211","0.742039","0.243279","0.000460037","99992","0.317481"
"1128","12","survey","1","9","0.0131512","0.751348","0.235051","0.000450041","99991","0.532081"
"1129","13","survey","1","9","0.0103398","0.737245","0.251885","0.000529989","100002","0.0264432"
"1130","14","survey","1","9","0.0151203","0.744775","0.239565","0.000540011","99998","0.0645348"
"1131","15","survey","1","9","0.013861","0.763263","0.222446","0.00043003","99993","0.242491"
"1132","16","survey","1","9","0.0117511","0.761429","0.22638","0.00044004","99991","0.652691"
"1133","17","survey","1","9","0.0099404","0.76234","0.227349","0.000370015","99996","0.0364679"
"1134","18","survey","1","9","0.0117712","0.754815","0.233053","0.000360036","99990","0.049431"
"1135","19","survey","1","9","0.0144309","0.747175","0.237934","0.000460028","99994","0.175185"
"1136","20","survey","1","9","0.0116502","0.746095","0.241755","0.00050001","99998","0.710629"
"1137","21","survey","1","9","0.014811","0.755103","0.229656","0.00043003","99993","0.0998068"
"1138","22","survey","1","9","0.0124205","0.75785","0.229319","0.000410016","99996","0.0621903"
"1139","23","survey","1","9","0.014191","0.754403","0.230946","0.000460032","99993","0.114609"
"1140","24","survey","1","9","0.0118611","0.761819","0.22589","0.000430039","99991","0.628374"
"1141","25","survey","1","9","0.0132909","0.765094","0.221225","0.000390027","99993","0.0777843"
"1142","26","survey","1","9","0.0122416","0.764379","0.223009","0.000370048","99987","0.100955"
"1143","27","survey","1","9","0.0128104","0.755123","0.231647","0.000420013","99997","0.121811"
"1144","28","survey","1","9","0.0118018","0.752193","0.235545","0.000460069","99985","0.674414"
"1145","29","survey","1","9","0.0160513","0.760951","0.222618","0.00038003","99992","0.381421"
"1146","30","survey","1","9","0.0110114","0.757218","0.23134","0.000430056","99987","0.121518"
"1147","31","survey","1","9","0.0102204","0.75369","0.235659","0.000430017","99996","0.0239886"
"1148","32","survey","1","9","0.0098999","0.744643","0.244968","0.000489995","100001","0.0475546"
"1149","33","survey","1","9","0.0143507","0.750238","0.234972","0.000440022","99995","0.313057"
"1150","34","survey","1","9","0.0106302","0.746505","0.242405","0.000460009","99998","0.349361"
"1151","35","survey","1","9","0.0100404","0.74267","0.24682","0.000470019","99996","0.164554"
"1152","36","survey","1","9","0.0104608","0.738669","0.25037","0.00050004","99992","0.0792754"
"1153","37","survey","1","9","0.0156219","0.744179","0.239729","0.000470056","99988","0.141078"
"1154","38","survey","1","9","0.0129904","0.747262","0.239217","0.000530016","99997","0.329112"
"1155","39","survey","1","9","0.0138903","0.765235","0.220464","0.000410008","99998","0.322761"
"1156","40","survey","1","9","0.0162913","0.770312","0.213047","0.000350028","99992","0.186656"
"1157","41","survey","1","9","0.010021","0.762356","0.227213","0.000410041","99990","0.0745612"
"1158","42","survey","1","9","0.0103001","0.750928","0.238302","0.000470005","99999","0.213224"
"1159","43","survey","1","9","0.0118005","0.75546","0.232329","0.000410016","99996","0.353513"
"1160","44","survey","1","9","0.00946","0.74791","0.2422","0.00043","1e+05","0.32754"
"1161","45","survey","1","9","0.0104602","0.737545","0.251535","0.000460009","99998","0.0512686"
"1162","46","survey","1","9","0.0159711","0.738252","0.245267","0.000510036","99993","0.138173"
"1163","47","survey","1","9","0.0132905","0.75269","0.233539","0.000480019","99996","0.318241"
"1164","48","survey","1","9","0.0153008","0.755858","0.228361","0.000480024","99995","0.468891"
"1165","49","survey","1","9","0.0117605","0.75946","0.228299","0.000480019","99996","0.0273397"
"1166","50","survey","1","9","0.0116704","0.768223","0.219757","0.000350011","99997","0.092223"
"1167","51","survey","1","9","0.0125711","0.760938","0.22609","0.000400036","99991","0.269268"
"1168","52","survey","1","9","0.0181698","0.767272","0.214168","0.000389996","100001","0.605383"
"1169","53","survey","1","9","0.0139806","0.773991","0.211688","0.000340014","99996","0.0128256"
"1170","54","survey","1","9","0.0120596","0.761667","0.225873","0.000399988","100003","0.0558671"
"1171","55","survey","1","9","0.0118709","0.75226","0.235399","0.000470038","99992","0.212497"
"1172","56","survey","1","9","0.0109002","0.753735","0.234925","0.000440009","99998","0.715721"
"1173","57","survey","1","9","0.010781","0.749007","0.239762","0.000450041","99991","0.354063"
"1174","58","survey","1","9","0.0116114","0.75296","0.235008","0.00042005","99988","0.112039"
"1175","59","survey","1","9","0.00945066","0.744182","0.245907","0.000460032","99993","0.0344945"
"1176","60","survey","1","9","0.0122707","0.735214","0.252015","0.00050003","99994","0.103037"
"1177","61","survey","1","9","0.0113806","0.732197","0.255863","0.000560028","99995","0.291252"
"1178","62","survey","1","9","0.017191","0.753745","0.228604","0.000460028","99994","0.324483"
"1179","63","survey","1","9","0.0110717","0.760554","0.227924","0.000450068","99985","0.160109"
"1180","64","survey","1","9","0.01512","0.76238","0.22207","0.00043","1e+05","0.136936"
"1181","65","survey","1","9","0.0115706","0.766148","0.221861","0.000420021","99995","0.138736"
"1182","66","survey","1","9","0.01191","0.76052","0.22714","0.00043","1e+05","0.300964"
"1183","67","survey","1","9","0.0127506","0.758798","0.228031","0.000420021","99995","0.296499"
"1184","68","survey","1","9","0.00903018","0.753265","0.237325","0.000380008","99998","0.232927"
"1185","69","survey","1","9","0.0116904","0.743502","0.244327","0.000480014","99997","0.0578782"
"1186","70","survey","1","9","0.0128713","0.742304","0.244354","0.000470047","99990","0.20803"
"1187","71","survey","1","9","0.0116107","0.740234","0.247635","0.000520031","99994","0.345929"
"1188","72","survey","1","9","0.0100506","0.747425","0.242045","0.000480029","99994","0.381205"
"1189","73","survey","1","9","0.00954048","0.736297","0.253643","0.000520026","99995","0.0221536"
"1190","74","survey","1","9","0.0126005","0.74464","0.2423","0.000460018","99996","0.121953"
"1191","75","survey","1","9","0.0124802","0.744885","0.242145","0.00049001","99998","0.317795"
"1192","76","survey","1","9","0.0138006","0.75115","0.234579","0.000470019","99996","0.535681"
"1193","77","survey","1","9","0.00874131","0.752823","0.238036","0.00040006","99985","0.0153446"
"1194","78","survey","1","9","0.0098602","0.737715","0.251935","0.00049001","99998","0.0665414"
"1195","79","survey","1","9","0.0130007","0.740727","0.245772","0.000500025","99995","0.251057"
"1196","80","survey","1","9","0.0160608","0.755748","0.227731","0.000460023","99995","0.658223"
"1197","1","survey","1","10","0.866692","0.104696","0.00578035","-999","99994","0.00884361"
"1198","2","survey","1","10","0.883453","0.102256","0.00608036","-999","99994","0.0393101"
"1199","3","survey","1","10","0.884422","0.103888","0.00643987","-999","100002","0.188421"
"1200","4","survey","1","10","0.873161","0.106997","0.0072005","-999","99993","0.761492"
"1201","5","survey","1","10","0.878016","0.105173","0.00759023","-999","99997","0.047647"
"1202","6","survey","1","10","0.869543","0.103665","0.0079904","-999","99995","0.0333516"
"1203","7","survey","1","10","0.870705","0.104724","0.00842034","-999","99996","0.122785"
"1204","8","survey","1","10","0.868485","0.101264","0.00836033","-999","99996","0.746065"
"1205","9","survey","1","10","0.86954","0.101615","0.00842126","-999","99985","0.0407549"
"1206","10","survey","1","10","0.855214","0.101151","0.00834092","-999","99989","0.0516224"
"1207","11","survey","1","10","0.869677","0.0980698","0.00839084","-999","99990","0.101943"
"1208","12","survey","1","10","0.771974","0.0975068","0.00825058","-999","99993","0.791098"
"1209","13","survey","1","10","0.840134","0.0972839","0.00826033","-999","99996","0.0263008"
"1210","14","survey","1","10","0.870909","0.097041","0.00816008","-999","99999","0.0476084"
"1211","15","survey","1","10","0.885827","0.0910227","0.00732022","-999","99997","0.0932938"
"1212","16","survey","1","10","0.897427","0.0811024","0.00620019","-999","99997","0.821602"
"1213","17","survey","1","10","0.886927","0.0775323","0.00528016","-999","99997","0.0294473"
"1214","18","survey","1","10","0.90327","0.0736374","0.00439044","-999","99990","0.0402673"
"1215","19","survey","1","10","0.923105","0.0703442","0.00360022","-999","99994","0.0818031"
"1216","20","survey","1","10","0.901287","0.0746997","0.00329043","-999","99987","0.827485"
"1217","21","survey","1","10","0.915726","0.080124","0.00309015","-999","99995","0.0198058"
"1218","22","survey","1","10","0.916046","0.080214","0.00287014","-999","99995","0.0377997"
"1219","23","survey","1","10","0.910217","0.0856326","0.00286009","-999","99997","0.0751982"
"1220","24","survey","1","10","0.909098","0.0862817","0.00274005","-999","99998","0.861437"
"1221","25","survey","1","10","0.914869","0.0814306","0.00250033","-999","99987","0.0758541"
"1222","26","survey","1","10","0.906966","0.0900136","0.00268011","-999","99996","0.0440069"
"1223","27","survey","1","10","0.914952","0.0824374","0.00245022","-999","99991","0.0588373"
"1224","28","survey","1","10","0.905972","0.0911373","0.00269022","-999","99992","0.743439"
"1225","29","survey","1","10","0.902377","0.0947028","0.00281008","-999","99997","0.059457"
"1226","30","survey","1","10","0.90996","0.0869696","0.0027003","-999","99989","0.0766773"
"1227","31","survey","1","10","0.911225","0.0856951","0.00253015","-999","99994","0.0747131"
"1228","32","survey","1","10","0.907017","0.0902327","0.00259008","-999","99997","0.771817"
"1229","33","survey","1","10","0.906375","0.0908045","0.00270014","-999","99995","0.0475811"
"1230","34","survey","1","10","0.90581","0.0915601","0.00258028","-999","99989","0.0701318"
"1231","35","survey","1","10","0.903691","0.0934584","0.00277025","-999","99991","0.0885267"
"1232","36","survey","1","10","0.901284","0.0956957","0.00298018","-999","99994","0.764995"
"1233","37","survey","1","10","0.902421","0.0944285","0.00302027","-999","99991","0.214749"
"1234","38","survey","1","10","0.905892","0.0909973","0.00303024","-999","99992","0.0923734"
"1235","39","survey","1","10","0.904863","0.0918864","0.00297021","-999","99993","0.0568996"
"1236","40","survey","1","10","0.907595","0.0895245","0.00283014","-999","99995","0.407847"
"1237","41","survey","1","10","0.89297","0.103649","0.0033203","-999","99991","0.17108"
"1238","42","survey","1","10","0.887738","0.108002","0.00417008","-999","99998","0.204633"
"1239","43","survey","1","10","0.894599","0.10053","0.00424042","-999","99990","0.129773"
"1240","44","survey","1","10","0.890688","0.104272","0.0048601","-999","99998","0.444604"
"1241","45","survey","1","10","0.895375","0.099455","0.00498025","-999","99995","0.0800307"
"1242","46","survey","1","10","0.894292","0.0988179","0.00542043","-999","99992","0.184941"
"1243","47","survey","1","10","0.901197","0.0925828","0.00519016","-999","99997","0.205037"
"1244","48","survey","1","10","0.899899","0.0943109","0.00549005","-999","99999","0.514366"
"1245","49","survey","1","10","0.895673","0.0975068","0.00605042","-999","99993","0.0964057"
"1246","50","survey","1","10","0.895366","0.0946738","0.00602024","-999","99996","0.124361"
"1247","51","survey","1","10","0.902123","0.0906963","0.00597042","-999","99993","0.18962"
"1248","52","survey","1","10","0.89624","0.09436","0.00622","-999","1e+05","0.508668"
"1249","53","survey","1","10","0.898821","0.0938884","0.00641058","-999","99991","0.0725862"
"1250","54","survey","1","10","0.89967","0.09055","0.00645","-999","1e+05","0.123006"
"1251","55","survey","1","10","0.899124","0.0917555","0.00641038","-999","99994","0.192717"
"1252","56","survey","1","10","0.896159","0.0951405","0.00658072","-999","99989","0.586885"
"1253","57","survey","1","10","0.901322","0.0911373","0.00667053","-999","99992","0.0408964"
"1254","58","survey","1","10","0.895094","0.0947757","0.00688041","-999","99994","0.0963742"
"1255","59","survey","1","10","0.902863","0.0897963","0.00654046","-999","99993","0.186207"
"1256","60","survey","1","10","0.897776","0.0926737","0.00671027","-999","99996","0.662903"
"1257","61","survey","1","10","0.901409","0.0916509","0.00655007","-999","99999","0.125633"
"1258","62","survey","1","10","0.90061","0.09152","0.00682","-999","1e+05","0.0819363"
"1259","63","survey","1","10","0.898859","0.0929709","0.00686007","-999","99999","0.125237"
"1260","64","survey","1","10","0.89386","0.0926483","0.0066906","-999","99991","0.539624"
"1261","65","survey","1","10","0.90158","0.0908091","0.00659066","-999","99990","0.261943"
"1262","66","survey","1","10","0.900095","0.0917746","0.00653033","-999","99995","0.126936"
"1263","67","survey","1","10","0.898121","0.0919491","0.00644994","-999","100001","0.0761355"
"1264","68","survey","1","10","0.90401","0.0863286","0.00592059","-999","99990","0.27908"
"1265","69","survey","1","10","0.905566","0.0852634","0.00555022","-999","99996","0.200813"
"1266","70","survey","1","10","0.902641","0.0861291","0.00536995","-999","100001","0.248443"
"1267","71","survey","1","10","0.906086","0.0877435","0.00514021","-999","99996","0.165908"
"1268","72","survey","1","10","0.904613","0.0885362","0.00494035","-999","99993","0.32443"
"1269","73","survey","1","10","0.908457","0.0862826","0.00471014","-999","99997","0.106882"
"1270","74","survey","1","10","0.902471","0.0916783","0.00487044","-999","99991","0.216951"
"1271","75","survey","1","10","0.905559","0.0890009","0.00453005","-999","99999","0.242906"
"1272","76","survey","1","10","0.902569","0.0916801","0.00477052","-999","99989","0.397305"
"1273","77","survey","1","10","0.90218","0.09171","0.00462","-999","1e+05","0.0725684"
"1274","78","survey","1","10","0.90201","0.09266","0.0049","-999","1e+05","0.154853"
"1275","79","survey","1","10","0.905354","0.0887953","0.00481029","-999","99994","0.253457"
"1276","80","survey","1","10","0.902568","0.0902318","0.00474009","-999","99998","0.482869"
"1277","1","survey","1","11","0.406225","0.348523","0.18825","0.00652137","99979","0.0995673"
"1278","2","survey","1","11","0.394855","0.359768","0.183175","0.00596113","99981","0.11491"
"1279","3","survey","1","11","0.389112","0.367417","0.184969","0.00577121","99979","0.204638"
"1280","4","survey","1","11","0.382472","0.372811","0.185","0.0054506","99989","0.499424"
"1281","5","survey","1","11","0.377666","0.373975","0.193359","0.00566113","99980","0.168004"
"1282","6","survey","1","11","0.373567","0.372417","0.20232","0.00614061","99990","0.121408"
"1283","7","survey","1","11","0.371684","0.372294","0.208522","0.00647129","99980","0.14654"
"1284","8","survey","1","11","0.363859","0.37121","0.216277","0.00680054","99992","0.417032"
"1285","9","survey","1","11","0.360678","0.369458","0.221351","0.00724036","99995","0.364715"
"1286","10","survey","1","11","0.356608","0.367611","0.227385","0.00765253","99967","0.130787"
"1287","11","survey","1","11","0.351539","0.365141","0.230622","0.0078311","99986","0.0401008"
"1288","12","survey","1","11","0.347507","0.364161","0.231238","0.008002","99975","0.0697924"
"1289","13","survey","1","11","0.35162","0.361031","0.23318","0.00837142","99983","0.339106"
"1290","14","survey","1","11","0.35102","0.361701","0.23353","0.00843143","99983","0.25036"
"1291","15","survey","1","11","0.360665","0.356044","0.232962","0.00859155","99982","0.109679"
"1292","16","survey","1","11","0.376008","0.346002","0.22317","0.00823148","99982","0.0643831"
"1293","17","survey","1","11","0.392323","0.335974","0.214194","0.00781125","99984","0.236397"
"1294","18","survey","1","11","0.414498","0.32112","0.206904","0.00752233","99969","0.311096"
"1295","19","survey","1","11","0.4341","0.311292","0.197645","0.00724167","99977","0.228893"
"1296","20","survey","1","11","0.450797","0.300878","0.186051","0.00675041","99994","0.124716"
"1297","21","survey","1","11","0.468151","0.292578","0.176543","0.00653085","99987","0.333903"
"1298","22","survey","1","11","0.477679","0.291483","0.165601","0.00618155","99975","0.161963"
"1299","23","survey","1","11","0.496179","0.288106","0.155645","0.00605097","99984","0.0946466"
"1300","24","survey","1","11","0.499005","0.292114","0.147092","0.00568085","99985","0.0629621"
"1301","25","survey","1","11","0.504171","0.293475","0.138741","0.00552121","99978","0.262577"
"1302","26","survey","1","11","0.512705","0.298889","0.130334","0.00519016","99997","0.323439"
"1303","27","survey","1","11","0.515581","0.300854","0.12528","0.00490039","99992","0.212727"
"1304","28","survey","1","11","0.512831","0.30154","0.122222","0.00457046","99990","0.124445"
"1305","29","survey","1","11","0.517939","0.305734","0.120125","0.00420088","99979","0.118479"
"1306","30","survey","1","11","0.5208","0.30569","0.118897","0.0039109","99977","0.28854"
"1307","31","survey","1","11","0.520528","0.304142","0.121961","0.00417071","99983","0.329358"
"1308","32","survey","1","11","0.516438","0.303078","0.123043","0.0042108","99981","0.24543"
"1309","33","survey","1","11","0.513539","0.303242","0.123743","0.00421114","99973","0.0455789"
"1310","34","survey","1","11","0.505911","0.300072","0.122029","0.00422101","99976","0.189516"
"1311","35","survey","1","11","0.492583","0.293771","0.123968","0.00434135","99969","0.35631"
"1312","36","survey","1","11","0.510207","0.291144","0.121558","0.00430065","99985","0.404624"
"1313","37","survey","1","11","0.524929","0.289384","0.121444","0.0041715","99964","0.0676449"
"1314","38","survey","1","11","0.529531","0.292361","0.120905","0.00424089","99979","0.109285"
"1315","39","survey","1","11","0.529435","0.291807","0.119669","0.00417067","99984","0.27461"
"1316","40","survey","1","11","0.520904","0.295443","0.121962","0.00429077","99982","0.487574"
"1317","41","survey","1","11","0.512972","0.306783","0.126128","0.00449063","99986","0.0987426"
"1318","42","survey","1","11","0.500625","0.318635","0.130094","0.00477052","99989","0.100945"
"1319","43","survey","1","11","0.483987","0.33103","0.135154","0.00506091","99982","0.204301"
"1320","44","survey","1","11","0.473135","0.338945","0.139622","0.00526195","99963","0.52102"
"1321","45","survey","1","11","0.455036","0.346535","0.144424","0.00533053","99990","0.0668941"
"1322","46","survey","1","11","0.446781","0.348746","0.148834","0.00549088","99984","0.112105"
"1323","47","survey","1","11","0.439985","0.348928","0.157943","0.00591047","99992","0.193427"
"1324","48","survey","1","11","0.426814","0.347555","0.162188","0.00580209","99964","0.608892"
"1325","49","survey","1","11","0.41708","0.343091","0.16889","0.00603072","99988","0.0685136"
"1326","50","survey","1","11","0.420942","0.335617","0.179581","0.00667113","99983","0.0905025"
"1327","51","survey","1","11","0.427646","0.33341","0.182281","0.00692042","99994","0.166161"
"1328","52","survey","1","11","0.427051","0.33489","0.188343","0.00756091","99988","0.624029"
"1329","53","survey","1","11","0.430203","0.333667","0.190232","0.00777132","99983","0.384241"
"1330","54","survey","1","11","0.426788","0.331169","0.194968","0.00842253","99970","0.121621"
"1331","55","survey","1","11","0.42124","0.333943","0.195237","0.00880167","99981","0.0245248"
"1332","56","survey","1","11","0.415723","0.337297","0.194799","0.00876175","99980","0.040956"
"1333","57","survey","1","11","0.417269","0.338504","0.194137","0.00874166","99981","0.315056"
"1334","58","survey","1","11","0.417361","0.340789","0.195817","0.0089626","99971","0.352354"
"1335","59","survey","1","11","0.407577","0.342115","0.195937","0.00870165","99981","0.16614"
"1336","60","survey","1","11","0.40228","0.342761","0.195049","0.00857129","99985","0.0732303"
"1337","61","survey","1","11","0.405239","0.340208","0.198294","0.00894152","99983","0.141833"
"1338","62","survey","1","11","0.403449","0.342405","0.196753","0.00857189","99978","0.330956"
"1339","63","survey","1","11","0.408286","0.341722","0.200242","0.00891187","99979","0.325002"
"1340","64","survey","1","11","0.411989","0.340962","0.199908","0.00880211","99976","0.181327"
"1341","65","survey","1","11","0.411395","0.341168","0.200586","0.00877202","99977","0.0587613"
"1342","66","survey","1","11","0.4075","0.340925","0.200594","0.00890196","99978","0.218919"
"1343","67","survey","1","11","0.410436","0.334904","0.202552","0.00929149","99984","0.372448"
"1344","68","survey","1","11","0.411071","0.335771","0.200094","0.00857231","99973","0.339412"
"1345","69","survey","1","11","0.423984","0.330776","0.197076","0.0088007","99992","0.0236423"
"1346","70","survey","1","11","0.421066","0.33387","0.196785","0.00877158","99982","0.128167"
"1347","71","survey","1","11","0.425374","0.332893","0.194023","0.00866191","99978","0.339697"
"1348","72","survey","1","11","0.431556","0.331163","0.190585","0.0084611","99987","0.505755"
"1349","73","survey","1","11","0.422577","0.334367","0.187663","0.00821189","99977","0.0431111"
"1350","74","survey","1","11","0.420051","0.330496","0.186742","0.0082114","99983","0.0737877"
"1351","75","survey","1","11","0.427883","0.33495","0.184474","0.00811195","99976","0.249848"
"1352","76","survey","1","11","0.432685","0.334744","0.183","0.00801176","99978","0.593261"
"1353","77","survey","1","11","0.427537","0.33495","0.182953","0.00787142","99982","0.229787"
"1354","78","survey","1","11","0.426042","0.33219","0.179983","0.0075118","99976","0.0957772"
"1355","79","survey","1","11","0.430912","0.327905","0.183308","0.00780203","99974","0.101538"
"1356","80","survey","1","11","0.426932","0.327739","0.181474","0.00775186","99976","0.3278"
"1357","1","survey","2","1","0.151148","0.759872","0.0889391","3.99996e-05","100001","0.350615"
"1358","2","survey","2","1","0.151302","0.759858","0.0888009","4.00004e-05","99999","0.146878"
"1359","3","survey","2","1","0.151953","0.758985","0.0890218","4.00008e-05","99998","0.0522416"
"1360","4","survey","2","1","0.151912","0.758668","0.0893809","4.00004e-05","99999","0.0944466"
"1361","5","survey","2","1","0.149691","0.757858","0.0924109","4.00004e-05","99999","0.305945"
"1362","6","survey","2","1","0.148697","0.757025","0.0942381","3.99992e-05","100002","0.275249"
"1363","7","survey","2","1","0.148949","0.755252","0.095759","3.99996e-05","100001","0.140884"
"1364","8","survey","2","1","0.150748","0.756742","0.0924691","3.99996e-05","100001","0.103334"
"1365","9","survey","2","1","0.14985","0.75635","0.09376","4e-05","1e+05","0.176055"
"1366","10","survey","2","1","0.149073","0.757285","0.0936019","4.00008e-05","99998","0.314181"
"1367","11","survey","2","1","0.151085","0.756393","0.0924828","4.00012e-05","99997","0.277306"
"1368","12","survey","2","1","0.150398","0.759782","0.0897791","3.99996e-05","100001","0.193327"
"1369","13","survey","2","1","0.150665","0.759383","0.0899127","4.00012e-05","99997","0.0753678"
"1370","14","survey","2","1","0.149659","0.757582","0.0927191","3.99996e-05","100001","0.233121"
"1371","15","survey","2","1","0.148831","0.756528","0.0946009","4.00004e-05","99999","0.345523"
"1372","16","survey","2","1","0.175782","0.748877","0.0753108","3.00003e-05","99999","0.334546"
"1373","17","survey","2","1","0.172402","0.750008","0.0775608","3.00003e-05","99999","0.0295892"
"1374","18","survey","2","1","0.172002","0.749877","0.0780908","3.00003e-05","99999","0.142581"
"1375","19","survey","2","1","0.170322","0.750668","0.0789708","4.00004e-05","99999","0.33239"
"1376","20","survey","2","1","0.169967","0.749845","0.0801484","3.99992e-05","100002","0.492156"
"1377","21","survey","2","1","0.170637","0.75107","0.0782631","3.00012e-05","99996","0.0222622"
"1378","22","survey","2","1","0.17193","0.75146","0.07658","3e-05","1e+05","0.0797334"
"1379","23","survey","2","1","0.17162","0.75048","0.07787","3e-05","1e+05","0.267635"
"1380","24","survey","2","1","0.170527","0.749875","0.0795584","3.99992e-05","100002","0.616481"
"1381","25","survey","2","1","0.172493","0.750175","0.0773015","3.00006e-05","99998","0.0499339"
"1382","26","survey","2","1","0.171943","0.750055","0.0779616","4.00008e-05","99998","0.0567451"
"1383","27","survey","2","1","0.171318","0.749663","0.0789792","3.99996e-05","100001","0.188416"
"1384","28","survey","2","1","0.170895","0.750223","0.0788424","4.00012e-05","99997","0.65969"
"1385","29","survey","2","1","0.171563","0.750945","0.0774615","3.00006e-05","99998","0.0896534"
"1386","30","survey","2","1","0.171612","0.750818","0.0775408","3.00003e-05","99999","0.0702534"
"1387","31","survey","2","1","0.170753","0.750255","0.0789516","4.00008e-05","99998","0.133935"
"1388","32","survey","2","1","0.172023","0.749475","0.0784616","4.00008e-05","99998","0.631918"
"1389","33","survey","2","1","0.170938","0.750492","0.0785292","3.99996e-05","100001","0.173282"
"1390","34","survey","2","1","0.17215","0.74934","0.07847","4e-05","1e+05","0.103575"
"1391","35","survey","2","1","0.173258","0.752582","0.0741293","2.99997e-05","100001","0.0967076"
"1392","36","survey","2","1","0.171152","0.752968","0.0758508","3.00003e-05","99999","0.468044"
