"","number","area","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll"
"3773",1,NA,56,6,0,1000,3,0.519525585767573,"survey",0.472074,-49.7602
"3774",1,NA,56,6,0,1000,4,0.235147054411632,"survey",0.274446,36.3407
"3775",1,NA,56,6,0,1000,5,0.00418012540376211,"survey",0.0725329,11.9288
"3776",1,NA,57,6,0,1000,2,0.241155176896462,"survey",0.174779,-77.6319
"3777",1,NA,57,6,0,1000,3,0.51759964800704,"survey",0.4199,-108.274
"3778",1,NA,57,6,0,1000,4,0.236955260894782,"survey",0.296039,52.7512
"3779",1,NA,57,6,0,1000,5,0.00428991420171597,"survey",0.0910633,13.1069
"3780",1,NA,58,6,0,1000,2,0.240081607344661,"survey",0.122918,-160.725
"3781",1,NA,58,6,0,1000,3,0.51777659989399,"survey",0.414843,-114.762
"3782",1,NA,58,6,0,1000,4,0.23779140122611,"survey",0.340382,85.2896
"3783",1,NA,58,6,0,1000,5,0.00435039153523817,"survey",0.121489,14.4849
"3784",1,NA,59,6,0,1000,2,0.244354435443544,"survey",0.634885,233.315
"3785",1,NA,59,6,0,1000,3,0.517101710171017,"survey",0.141736,-669.271
"3786",1,NA,59,6,0,1000,4,0.234293429342934,"survey",0.0476872,-372.974
"3787",1,NA,59,6,0,1000,5,0.00425042504250425,"survey",0.0184161,6.23199
"3788",1,NA,60,6,0,1000,2,0.244661806034785,"survey",0.527299,187.874
"3789",1,NA,60,6,0,1000,3,0.520317641293368,"survey",0.355111,-198.767
"3790",1,NA,60,6,0,1000,4,0.23090001700221,"survey",0.0790358,-247.544
"3791",1,NA,60,6,0,1000,5,0.00412053566963705,"survey",0.0223762,6.97201
"3792",1,NA,61,6,0,1000,2,0.245817039874386,"survey",0.34267,81.6557
"3793",1,NA,61,6,0,1000,3,0.51924711718289,"survey",0.481742,-38.9286
"3794",1,NA,61,6,0,1000,4,0.230825390792987,"survey",0.142889,-110.703
"3795",1,NA,61,6,0,1000,5,0.00411045214973647,"survey",0.0323598,8.48144
"3796",1,NA,62,6,0,1000,2,0.244534890697814,"survey",0.216301,-30.0009
"3797",1,NA,62,6,0,1000,3,0.518920378407568,"survey",0.519108,0.187822
"3798",1,NA,62,6,0,1000,4,0.232394647892958,"survey",0.215301,-17.7549
"3799",1,NA,62,6,0,1000,5,0.00415008300166003,"survey",0.0489126,10.2379
"3800",1,NA,63,6,0,1000,2,0.239931593843446,"survey",0.136164,-135.919
"3801",1,NA,63,6,0,1000,3,0.521006890620156,"survey",0.507488,-13.6978
"3802",1,NA,63,6,0,1000,4,0.23491114200278,"survey",0.283826,44.434
"3803",1,NA,63,6,0,1000,5,0.00415037353361803,"survey",0.0724654,11.8697
"3804",1,NA,64,6,0,1000,2,0.242626688935783,"survey",0.111865,-187.85
"3805",1,NA,64,6,0,1000,3,0.51865705227575,"survey",0.454936,-67.9891
"3806",1,NA,64,6,0,1000,4,0.234495794537399,"survey",0.327683,78.4645
"3807",1,NA,64,6,0,1000,5,0.00422046425106762,"survey",0.0979773,13.2725
"3808",1,NA,65,6,0,1000,2,0.242742427424274,"survey",0.0866109,-250.164
"3809",1,NA,65,6,0,1000,3,0.518355183551836,"survey",0.414449,-115.962
"3810",1,NA,65,6,0,1000,4,0.234642346423464,"survey",0.366441,104.597
"3811",1,NA,65,6,0,1000,5,0.004260042600426,"survey",0.129274,14.538
"3812",1,NA,66,6,0,1000,2,0.239614376862612,"survey",0.0717096,-289.072
"3813",1,NA,66,6,0,1000,3,0.521401284077045,"survey",0.370151,-178.637
"3814",1,NA,66,6,0,1000,4,0.234704082244935,"survey",0.391625,120.164
"3815",1,NA,66,6,0,1000,5,0.00428025681540892,"survey",0.162349,15.5619
"3816",1,NA,67,6,0,1000,2,0.237196091570073,"survey",0.193851,-47.8651
"3817",1,NA,67,6,0,1000,3,0.521257338307214,"survey",0.284688,-315.283
"3818",1,NA,67,6,0,1000,4,0.237136084969347,"survey",0.325165,74.8633
"3819",1,NA,67,6,0,1000,5,0.00441048515336687,"survey",0.156918,15.7531
"3820",1,NA,68,6,0,1000,2,0.239026292892218,"survey",0.198114,-44.8732
"3821",1,NA,68,6,0,1000,3,0.51993719309124,"survey",0.296195,-292.563
"3822",1,NA,68,6,0,1000,4,0.236716038764264,"survey",0.316707,68.9118
"3823",1,NA,68,6,0,1000,5,0.00432047525227775,"survey",0.172999,15.9422
"3824",1,NA,69,6,0,1000,2,0.245974758485509,"survey",0.161436,-103.585
"3825",1,NA,69,6,0,1000,3,0.514450867052023,"survey",0.309809,-260.901
"3826",1,NA,69,6,0,1000,4,0.235284117047023,"survey",0.325058,76.0459
"3827",1,NA,69,6,0,1000,5,0.00429025741544493,"survey",0.195461,16.3846
"3828",1,NA,70,6,0,1000,2,0.248972407516677,"survey",0.649087,238.572
"3829",1,NA,70,6,0,1000,3,0.51360622456021,"survey",0.129521,-707.553
"3830",1,NA,70,6,0,1000,4,0.233180986288766,"survey",0.0380896,-422.495
"3831",1,NA,70,6,0,1000,5,0.00424038163434709,"survey",0.0228492,7.14193
"3832",1,NA,71,6,0,1000,2,0.25058756463211,"survey",0.524021,184.864
"3833",1,NA,71,6,0,1000,3,0.514026542919721,"survey",0.37019,-168.733
"3834",1,NA,71,6,0,1000,4,0.231135424896739,"survey",0.0748287,-260.675
"3835",1,NA,71,6,0,1000,5,0.00425046755143066,"survey",0.0276202,7.95483
"3836",1,NA,72,6,0,1000,2,0.251662649638467,"survey",0.384916,106.941
"3837",1,NA,72,6,0,1000,3,0.515236371273415,"survey",0.436005,-86.0301
"3838",1,NA,72,6,0,1000,4,0.228940604654419,"survey",0.1217,-144.668
"3839",1,NA,72,6,0,1000,5,0.00416037443369903,"survey",0.032019,8.49017
"3840",1,NA,73,6,0,1000,2,0.251047531425943,"survey",0.291798,37.762
"3841",1,NA,73,6,0,1000,3,0.517325519765593,"survey",0.474521,-44.6794
"3842",1,NA,73,6,0,1000,4,0.227506825204756,"survey",0.177437,-56.5503
"3843",1,NA,73,6,0,1000,5,0.00412012360370811,"survey",0.0431422,9.6766
"3844",1,NA,74,6,0,1000,2,0.254147458525415,"survey",0.193317,-69.5307
"3845",1,NA,74,6,0,1000,3,0.518474815251847,"survey",0.498967,-19.8844
"3846",1,NA,74,6,0,1000,4,0.223427765722343,"survey",0.244358,20.0069
"3847",1,NA,74,6,0,1000,5,0.003949960500395,"survey",0.0628571,10.9302
"3848",1,NA,75,6,0,1000,2,0.254422898060825,"survey",0.181692,-85.66
"3849",1,NA,75,6,0,1000,3,0.51925673310598,"survey",0.444701,-80.4832
"3850",1,NA,75,6,0,1000,4,0.222390015101359,"survey",0.275482,47.6118
"3851",1,NA,75,6,0,1000,5,0.00393035373183587,"survey",0.0799075,11.8388
"3852",1,NA,76,6,0,1000,2,0.253785378537854,"survey",0.128648,-172.425
"3853",1,NA,76,6,0,1000,3,0.519441944194419,"survey",0.437124,-89.624
"3854",1,NA,76,6,0,1000,4,0.222852285228523,"survey",0.325111,84.1621
"3855",1,NA,76,6,0,1000,5,0.00392039203920392,"survey",0.108324,13.0115
"3856",1,NA,77,6,0,1000,2,0.254004919901602,"survey",0.0815628,-288.545
"3857",1,NA,77,6,0,1000,3,0.521289574208516,"survey",0.408993,-126.469
"3858",1,NA,77,6,0,1000,4,0.220805583888322,"survey",0.367871,112.71
"3859",1,NA,77,6,0,1000,5,0.00389992200155997,"survey",0.141484,14.0055
"3860",1,NA,78,6,0,1000,2,0.255590223608944,"survey",0.11502,-204.081
"3861",1,NA,78,6,0,1000,3,0.521840873634945,"survey",0.344018,-217.435
"3862",1,NA,78,6,0,1000,4,0.218798751950078,"survey",0.362499,110.465
"3863",1,NA,78,6,0,1000,5,0.00377015080603224,"survey",0.161185,14.1586
"3864",1,NA,79,6,0,1000,2,0.252802752247702,"survey",0.0861619,-272.112
"3865",1,NA,79,6,0,1000,3,0.52164694822534,"survey",0.330229,-238.5
"3866",1,NA,79,6,0,1000,4,0.221709953895851,"survey",0.386033,122.95
"3867",1,NA,79,6,0,1000,5,0.0038403456311068,"survey",0.196822,15.1184
"3868",1,NA,80,6,0,1000,2,0.252165129907794,"survey",0.250469,-1.70149
"3869",1,NA,80,6,0,1000,3,0.523051383082985,"survey",0.246519,-393.461
"3870",1,NA,80,6,0,1000,4,0.220943256595396,"survey",0.284958,56.2158
"3871",1,NA,80,6,0,1000,5,0.00384023041382483,"survey",0.164713,14.4342
"3872",1,NA,1,7,0,1000,1,0.00707226312419974,"survey",0.00226133,-8.06399
"3873",1,NA,1,7,0,1000,2,0.917223511523688,"survey",0.452812,-647.445
"3874",1,NA,1,7,0,1000,3,0.0357314340588989,"survey",0.435366,89.3342
"3875",1,NA,1,7,0,1000,4,0.0371518886043534,"survey",0.106736,39.2081
"3876",1,NA,1,7,0,1000,5,0.00282090268886044,"survey",0.00282428,0.00337461
"3877",1,NA,2,7,0,1000,1,0.11265943080078,"survey",0.290021,106.529
"3878",1,NA,2,7,0,1000,2,0.837723203121092,"survey",0.475147,-475.043
"3879",1,NA,2,7,0,1000,3,0.0235382383834342,"survey",0.208853,51.3841
"3880",1,NA,2,7,0,1000,4,0.0243185114790177,"survey",0.025974,1.60155
"3881",1,NA,2,7,0,1000,5,0.00176061621567549,"survey",5.40331e-06,-10.1876
"3882",1,NA,3,7,0,1000,1,0.060688813532195,"survey",0.0801458,16.8769
"3883",1,NA,3,7,0,1000,2,0.881533275315348,"survey",0.263969,-1062.98
"3884",1,NA,3,7,0,1000,3,0.0297792315617842,"survey",0.436408,79.9503
"3885",1,NA,3,7,0,1000,4,0.0259280376916844,"survey",0.21947,55.3794
"3886",1,NA,3,7,0,1000,5,0.00207064189898869,"survey",6.68872e-06,-11.8755
"3887",1,NA,4,7,0,1000,1,0.0110529843057626,"survey",0.259261,34.8737
"3888",1,NA,4,7,0,1000,2,0.917197643363708,"survey",0.248175,-1198.95
"3889",1,NA,4,7,0,1000,3,0.0367199143768818,"survey",0.175814,57.5072
"3890",1,NA,4,7,0,1000,4,0.0323587368589519,"survey",0.316739,73.8165
"3891",1,NA,4,7,0,1000,5,0.00267072109469557,"survey",1.14655e-05,-14.5575
"3892",1,NA,5,7,0,1000,1,0.0185374149659864,"survey",0.580466,63.8436
"3893",1,NA,5,7,0,1000,2,0.912785114045618,"survey",0.418907,-710.925
"3894",1,NA,5,7,0,1000,3,0.0346038415366146,"survey",0.000598154,-140.418
"3895",1,NA,5,7,0,1000,4,0.0317727090836335,"survey",2.9578e-05,-221.752
"3896",1,NA,5,7,0,1000,5,0.00230092036814726,"survey",5.04977e-08,-24.6817
"3897",1,NA,6,7,0,1000,1,0.00707261686824125,"survey",0.579948,31.167
"3898",1,NA,6,7,0,1000,2,0.91705931194542,"survey",0.4192,-717.897
"3899",1,NA,6,7,0,1000,3,0.0371537468863479,"survey",0.00085155,-140.284
"3900",1,NA,6,7,0,1000,4,0.0360133249302242,"survey",8.90862e-07,-382.001
"3901",1,NA,6,7,0,1000,5,0.00270099936976681,"survey",1.813e-10,-44.6117
"3902",1,NA,7,7,0,1000,1,0.00154040050413107,"survey",0.581062,9.13891
"3903",1,NA,7,7,0,1000,2,0.911627023025987,"survey",0.418615,-709.5
"3904",1,NA,7,7,0,1000,3,0.0418508812291196,"survey",0.000322998,-203.572
"3905",1,NA,7,7,0,1000,4,0.0415808110108628,"survey",1.40853e-07,-523.728
"3906",1,NA,7,7,0,1000,5,0.00340088422989977,"survey",2.24627e-11,-64.0572
"3907",1,NA,8,7,0,1000,1,0.0021308310240994,"survey",0.576979,11.9354
"3908",1,NA,8,7,0,1000,2,0.913476255739738,"survey",0.420742,-708.162
"3909",1,NA,8,7,0,1000,3,0.0390452276387791,"survey",0.00227359,-111.02
"3910",1,NA,8,7,0,1000,4,0.0418363161633037,"survey",5.78855e-06,-371.742
"3911",1,NA,8,7,0,1000,5,0.00351136943407929,"survey",8.9697e-11,-61.3887
"3912",1,NA,9,7,0,1000,1,0.00216045369527601,"survey",0.573581,12.0587
"3913",1,NA,9,7,0,1000,2,0.914191980315866,"survey",0.422473,-705.679
"3914",1,NA,9,7,0,1000,3,0.0396883345502556,"survey",0.00392833,-91.7928
"3915",1,NA,9,7,0,1000,4,0.0407685613978936,"survey",1.79065e-05,-315.161
"3916",1,NA,9,7,0,1000,5,0.00319067004070855,"survey",2.49284e-12,-66.9086
"3917",1,NA,10,7,0,1000,1,0.000110024205325172,"survey",0.565044,0.940042
"3918",1,NA,10,7,0,1000,2,0.893636600052011,"survey",0.426648,-660.7
"3919",1,NA,10,7,0,1000,3,0.0502810618336034,"survey",0.00822319,-91.0424
"3920",1,NA,10,7,0,1000,4,0.0515713456960531,"survey",8.447e-05,-330.795
"3921",1,NA,10,7,0,1000,5,0.00440096821300686,"survey",3.0141e-12,-92.8683
"3922",1,NA,11,7,0,1000,1,0.0716657664686231,"survey",0.543387,145.181
"3923",1,NA,11,7,0,1000,2,0.873302126467823,"survey",0.436442,-605.745
"3924",1,NA,11,7,0,1000,3,0.0247354417971954,"survey",0.0197364,-5.58455
"3925",1,NA,11,7,0,1000,4,0.027896137150173,"survey",0.000434127,-116.129
"3926",1,NA,11,7,0,1000,5,0.00240052811618556,"survey",1.19544e-13,-56.9478
"3927",1,NA,12,7,0,1000,1,0.0101334453714263,"survey",0.50146,39.5375
"3928",1,NA,12,7,0,1000,2,0.916871736390373,"survey",0.452608,-647.257
"3929",1,NA,12,7,0,1000,3,0.0356621251225417,"survey",0.0441734,7.63285
"3930",1,NA,12,7,0,1000,4,0.0344217033791489,"survey",0.00175863,-102.375
"3931",1,NA,12,7,0,1000,5,0.00291098973651041,"survey",2.56336e-14,-74.101
"3932",1,NA,13,7,0,1000,1,0.145475280606631,"survey",0.553971,194.516
"3933",1,NA,13,7,0,1000,2,0.805976270982974,"survey",0.428071,-509.994
"3934",1,NA,13,7,0,1000,3,0.0243092375102539,"survey",0.0153233,-11.2182
"3935",1,NA,13,7,0,1000,4,0.0222784658170105,"survey",0.00263412,-47.5661
"3936",1,NA,13,7,0,1000,5,0.00196074508313159,"survey",2.21804e-12,-40.3913
"3937",1,NA,14,7,0,1000,1,0.0601134442432549,"survey",0.580562,136.323
"3938",1,NA,14,7,0,1000,2,0.881913946439111,"survey",0.418876,-656.603
"3939",1,NA,14,7,0,1000,3,0.0303118216104281,"survey",0.000560998,-120.931
"3940",1,NA,14,7,0,1000,4,0.0256800152059303,"survey",1.07761e-06,-258.822
"3941",1,NA,14,7,0,1000,5,0.0019807725012755,"survey",2.78326e-10,-31.2525
"3942",1,NA,15,7,0,1000,1,0.00928297055057619,"survey",0.578537,38.3602
"3943",1,NA,15,7,0,1000,2,0.920954705505762,"survey",0.419933,-723.241
"3944",1,NA,15,7,0,1000,3,0.0394826344430218,"survey",0.00152729,-128.412
"3945",1,NA,15,7,0,1000,4,0.0283790813060179,"survey",3.17808e-06,-258.168
"3946",1,NA,15,7,0,1000,5,0.00190060819462228,"survey",3.42115e-11,-33.8933
"3947",1,NA,16,7,0,1000,1,0.00631183043082494,"survey",0.573289,28.4598
"3948",1,NA,16,7,0,1000,2,0.92818917486071,"survey",0.422615,-730.275
"3949",1,NA,16,7,0,1000,3,0.0391013393884226,"survey",0.00407576,-88.412
"3950",1,NA,16,7,0,1000,4,0.0254273739384421,"survey",2.02013e-05,-181.496
"3951",1,NA,16,7,0,1000,5,0.000970281381600664,"survey",1.68505e-12,-19.5718
"3952",1,NA,17,7,0,1000,1,0.00101029298496564,"survey",0.571134,6.40261
"3953",1,NA,17,7,0,1000,2,0.921947364735773,"survey",0.42369,-716.802
"3954",1,NA,17,7,0,1000,3,0.0462734192915946,"survey",0.00514368,-101.653
"3955",1,NA,17,7,0,1000,4,0.0300087025237319,"survey",3.2689e-05,-204.726
"3956",1,NA,17,7,0,1000,5,0.000760220463934541,"survey",5.5973e-13,-15.987
"3957",1,NA,18,7,0,1000,1,0.000310093027908372,"survey",0.564013,2.32755
"3958",1,NA,18,7,0,1000,2,0.918575572671802,"survey",0.427179,-703.281
"3959",1,NA,18,7,0,1000,3,0.0475042512753826,"survey",0.00872036,-80.5272
"3960",1,NA,18,7,0,1000,4,0.0329198759627888,"survey",8.80279e-05,-195.023
"3961",1,NA,18,7,0,1000,5,0.000690207062118636,"survey",2.89213e-12,-13.3144
"3962",1,NA,19,7,0,1000,2,0.734848409070449,"survey",0.418565,-413.597
"3963",1,NA,19,7,0,1000,3,0.197133225971012,"survey",0.000277507,-1294.34
"3964",1,NA,19,7,0,1000,4,0.0666479949586388,"survey",9.7631e-08,-895.332
"3965",1,NA,19,7,0,1000,5,0.00137036999989997,"survey",1.07427e-12,-28.7321
"3966",1,NA,20,7,0,1000,1,0.00227034055108266,"survey",0.579017,12.5809
"3967",1,NA,20,7,0,1000,2,0.925758863829574,"survey",0.419685,-732.376
"3968",1,NA,20,7,0,1000,3,0.0371455718357754,"survey",0.00129565,-124.654
"3969",1,NA,20,7,0,1000,4,0.0342051307696154,"survey",2.02685e-06,-332.941
"3970",1,NA,20,7,0,1000,5,0.000620093013952093,"survey",3.65297e-13,-13.1785
"3971",1,NA,21,7,0,1000,2,0.870874504940593,"survey",0.427177,-620.323
"3972",1,NA,21,7,0,1000,3,0.0745789494739369,"survey",0.00863507,-160.794
"3973",1,NA,21,7,0,1000,4,0.053266391967036,"survey",7.84062e-05,-347.359
"3974",1,NA,21,7,0,1000,5,0.00128015361843421,"survey",1.38906e-10,-20.5291
"3975",1,NA,22,7,0,1000,2,0.683616723344669,"survey",0.421177,-331.106
"3976",1,NA,22,7,0,1000,3,0.233406681336267,"survey",0.00261553,-1048.3
"3977",1,NA,22,7,0,1000,4,0.0810562112422484,"survey",8.79144e-07,-926.611
"3978",1,NA,22,7,0,1000,5,0.00192038407681536,"survey",2.24632e-11,-35.0737
"3979",1,NA,23,7,0,1000,2,0.858120205243101,"survey",0.418254,-616.692
"3980",1,NA,23,7,0,1000,3,0.073645465547765,"survey",3.38913e-07,-905.031
"3981",1,NA,23,7,0,1000,4,0.0665539763350304,"survey",3.38913e-07,-811.145
"3982",1,NA,23,7,0,1000,5,0.00168035287410356,"survey",3.38913e-07,-14.2977
"3983",1,NA,24,7,0,1000,1,2.00048011522765e-05,"survey",0.581745,0.205606
"3984",1,NA,24,7,0,1000,2,0.90483716091862,"survey",0.418255,-698.23
"3985",1,NA,24,7,0,1000,3,0.0438105145234856,"survey",3.98379e-10,-811.184
"3986",1,NA,24,7,0,1000,4,0.0498319596703209,"survey",3.98379e-10,-929.093
"3987",1,NA,24,7,0,1000,5,0.00150036008642074,"survey",3.98379e-10,-22.7178
"3988",1,NA,25,7,0,1000,2,0.784902792223378,"survey",0.418255,-494.072
"3989",1,NA,25,7,0,1000,3,0.143011440915273,"survey",1.44888e-07,-1973.91
"3990",1,NA,25,7,0,1000,4,0.0699155932474598,"survey",1.44888e-07,-914.974
"3991",1,NA,25,7,0,1000,5,0.00217017361388911,"survey",1.44888e-07,-20.8648
"3992",1,NA,26,7,0,1000,1,0.000180039608713917,"survey",0.581745,1.45483
"3993",1,NA,26,7,0,1000,2,0.915371381703975,"survey",0.418255,-716.954
"3994",1,NA,26,7,0,1000,3,0.040478905359179,"survey",9.83776e-09,-616.496
"3995",1,NA,26,7,0,1000,4,0.0427794114705235,"survey",9.83775e-09,-653.898
"3996",1,NA,26,7,0,1000,5,0.00119026185760867,"survey",9.83775e-09,-13.9302
"3997",1,NA,27,7,0,1000,2,0.792130111226694,"survey",0.418255,-505.882
"3998",1,NA,27,7,0,1000,3,0.139043370408898,"survey",2.88232e-10,-2780.07
"3999",1,NA,27,7,0,1000,4,0.0668160358486037,"survey",2.66591e-10,-1292.19
"4000",1,NA,27,7,0,1000,5,0.00201048251580379,"survey",2.66591e-10,-31.8379
"4001",1,NA,28,7,0,1000,2,0.874293658175563,"survey",0.418255,-644.639
"4002",1,NA,28,7,0,1000,3,0.0660985928170662,"survey",4.88601e-09,-1085.36
"4003",1,NA,28,7,0,1000,4,0.0581575604828628,"survey",1.2973e-11,-1292.47
"4004",1,NA,28,7,0,1000,5,0.00145018852450819,"survey",1.29729e-11,-26.875
"4005",1,NA,29,7,0,1000,2,0.863284884011724,"survey",0.418255,-625.582
"4006",1,NA,29,7,0,1000,3,0.0747246591375154,"survey",3.70808e-07,-912.66
"4007",1,NA,29,7,0,1000,4,0.0603299088699271,"survey",2.77539e-10,-1158.16
"4008",1,NA,29,7,0,1000,5,0.00166054798083368,"survey",2.77248e-10,-25.9137
"4009",1,NA,30,7,0,1000,1,0.000150027004860875,"survey",0.581725,1.23966
"4010",1,NA,30,7,0,1000,2,0.919895581204617,"survey",0.418266,-725.01
"4011",1,NA,30,7,0,1000,3,0.0367766197915625,"survey",9.53683e-06,-303.681
"4012",1,NA,30,7,0,1000,4,0.0419275469584525,"survey",1.65577e-10,-811.289
"4013",1,NA,30,7,0,1000,5,0.00125022504050729,"survey",6.91186e-12,-23.771
"4014",1,NA,31,7,0,1000,1,0.00103016482637222,"survey",0.581518,6.52705
"4015",1,NA,31,7,0,1000,2,0.929838774203873,"survey",0.418375,-742.601
"4016",1,NA,31,7,0,1000,3,0.0357257161145783,"survey",0.000106994,-207.597
"4017",1,NA,31,7,0,1000,4,0.0323551768282925,"survey",1.78431e-08,-466.26
"4018",1,NA,31,7,0,1000,5,0.0010501680268843,"survey",3.4235e-10,-15.6857
"4019",1,NA,32,7,0,1000,2,0.873537236702607,"survey",0.422169,-635.187
"4020",1,NA,32,7,0,1000,3,0.0742733692064572,"survey",0.00357753,-225.277
"4021",1,NA,32,7,0,1000,4,0.0506591186413554,"survey",8.82887e-06,-438.447
"4022",1,NA,32,7,0,1000,5,0.00153027544958092,"survey",1.26117e-11,-28.4847
"4023",1,NA,33,7,0,1000,1,1.00008000640051e-05,"survey",0.577784,0.109652
"4024",1,NA,33,7,0,1000,2,0.896821745739659,"survey",0.42032,-679.649
"4025",1,NA,33,7,0,1000,3,0.0540143211456917,"survey",0.00189092,-181.066
"4026",1,NA,33,7,0,1000,4,0.0479038323065845,"survey",5.38796e-06,-435.579
"4027",1,NA,33,7,0,1000,5,0.00125010000800064,"survey",6.7345e-10,-18.044
"4028",1,NA,34,7,0,1000,1,0.00395043454780026,"survey",0.572802,19.6602
"4029",1,NA,34,7,0,1000,2,0.934422786506516,"survey",0.42285,-740.916
"4030",1,NA,34,7,0,1000,3,0.0317134884837332,"survey",0.00432396,-63.1914
"4031",1,NA,34,7,0,1000,4,0.0291632079528748,"survey",2.4732e-05,-206.259
"4032",1,NA,34,7,0,1000,5,0.000750082509075998,"survey",6.70307e-12,-13.9014
"4033",1,NA,35,7,0,1000,2,0.876450232037126,"survey",0.434236,-615.523
"4034",1,NA,35,7,0,1000,3,0.0734417506801088,"survey",0.0167933,-108.364
"4035",1,NA,35,7,0,1000,4,0.0487077932469195,"survey",0.00030642,-246.882
"4036",1,NA,35,7,0,1000,5,0.00140022403584574,"survey",8.27492e-12,-26.5296
"4037",1,NA,36,7,0,1000,2,0.881779262608278,"survey",0.432861,-627.408
"4038",1,NA,36,7,0,1000,3,0.065827115049913,"survey",0.0151123,-96.8663
"4039",1,NA,36,7,0,1000,4,0.0511733050593154,"survey",0.000246004,-273.144
"4040",1,NA,36,7,0,1000,5,0.00122031728249345,"survey",7.43191e-13,-25.8941
"4041",1,NA,37,7,0,1000,1,5.00100020004001e-05,"survey",0.569887,0.467142
"4042",1,NA,37,7,0,1000,2,0.913482696539308,"survey",0.424168,-700.765
"4043",1,NA,37,7,0,1000,3,0.0430386077215443,"survey",0.00584072,-85.9586
"4044",1,NA,37,7,0,1000,4,0.042368473694739,"survey",0.000104925,-254.25
"4045",1,NA,37,7,0,1000,5,0.00106021204240848,"survey",1.62135e-11,-19.0795
"4046",1,NA,38,7,0,1000,2,0.873828550853645,"survey",0.418711,-642.878
"4047",1,NA,38,7,0,1000,3,0.07184221317624,"survey",0.000409207,-371.281
"4048",1,NA,38,7,0,1000,4,0.0528189792264685,"survey",2.26735e-07,-652.769
"4049",1,NA,38,7,0,1000,5,0.00151025674364642,"survey",5.15201e-11,-25.9667
"4050",1,NA,39,7,0,1000,2,0.850837625643847,"survey",0.419154,-602.378
"4051",1,NA,39,7,0,1000,3,0.0873531029654448,"survey",0.000811376,-408.724
"4052",1,NA,39,7,0,1000,4,0.0602390358553783,"survey",9.19658e-07,-668.041
"4053",1,NA,39,7,0,1000,5,0.0015702355353303,"survey",3.55767e-10,-24.0249
"4054",1,NA,40,7,0,1000,2,0.861658181381718,"survey",0.421418,-616.287
"4055",1,NA,40,7,0,1000,3,0.0736169318943357,"survey",0.00292761,-237.392
"4056",1,NA,40,7,0,1000,4,0.0627344289186513,"survey",1.1411e-05,-540.275
"4057",1,NA,40,7,0,1000,5,0.00199045780529522,"survey",6.13383e-09,-25.259
"4058",1,NA,41,7,0,1000,2,0.886501625406352,"survey",0.424473,-652.851
"4059",1,NA,41,7,0,1000,3,0.051392848212053,"survey",0.005949,-110.817
"4060",1,NA,41,7,0,1000,4,0.0594748687171793,"survey",4.49988e-05,-427.427
"4061",1,NA,41,7,0,1000,5,0.0026306576644161,"survey",6.33117e-12,-52.2054
"4062",1,NA,42,7,0,1000,1,0.000360057609217475,"survey",0.563343,2.64836
"4063",1,NA,42,7,0,1000,2,0.920677308369339,"survey",0.427607,-706.072
"4064",1,NA,42,7,0,1000,3,0.0338754200672108,"survey",0.00898196,-44.9687
"4065",1,NA,42,7,0,1000,4,0.0425468074891983,"survey",6.78011e-05,-274.077
"4066",1,NA,42,7,0,1000,5,0.00254040646503441,"survey",5.62525e-13,-56.4755
"4067",1,NA,43,7,0,1000,1,0.00332046486508111,"survey",0.581703,17.153
"4068",1,NA,43,7,0,1000,2,0.929390114616046,"survey",0.418277,-742.011
"4069",1,NA,43,7,0,1000,3,0.0314043966155262,"survey",1.98995e-05,-231.262
"4070",1,NA,43,7,0,1000,4,0.0337747284619847,"survey",1.46145e-08,-494.908
"4071",1,NA,43,7,0,1000,5,0.00211029544136179,"survey",1.11984e-10,-35.3511
"4072",1,NA,44,7,0,1000,1,0.00401032082566605,"survey",0.581378,19.9575
"4073",1,NA,44,7,0,1000,2,0.928584286742939,"survey",0.418449,-740.181
"4074",1,NA,44,7,0,1000,3,0.0333826706136491,"survey",0.000173162,-175.645
"4075",1,NA,44,7,0,1000,4,0.0320025602048164,"survey",3.64511e-08,-437.966
"4076",1,NA,44,7,0,1000,5,0.00202016161292903,"survey",4.37852e-13,-44.9533
"4077",1,NA,45,7,0,1000,1,9.0016202916525e-05,"survey",0.564241,0.787034
"4078",1,NA,45,7,0,1000,2,0.902302414434598,"survey",0.4272,-674.649
"4079",1,NA,45,7,0,1000,3,0.0496089296073293,"survey",0.00850246,-87.501
"4080",1,NA,45,7,0,1000,4,0.0451981356644196,"survey",5.65532e-05,-302.088
"4081",1,NA,45,7,0,1000,5,0.00280050409073633,"survey",3.67538e-11,-50.8259
"4082",1,NA,46,7,0,1000,1,0.000100021004410926,"survey",0.55887,0.86301
"4083",1,NA,46,7,0,1000,2,0.903619760149631,"survey",0.429801,-671.467
"4084",1,NA,46,7,0,1000,3,0.0462897208413767,"survey",0.0112267,-65.5752
"4085",1,NA,46,7,0,1000,4,0.0471999119815161,"survey",0.000102615,-289.391
"4086",1,NA,46,7,0,1000,5,0.00279058602306484,"survey",2.49644e-14,-70.992
"4087",1,NA,47,7,0,1000,2,0.829772763642183,"survey",0.429512,-546.406
"4088",1,NA,47,7,0,1000,3,0.0946351416226596,"survey",0.0115657,-198.921
"4089",1,NA,47,7,0,1000,4,0.0714614338294127,"survey",0.000222843,-412.364
"4090",1,NA,47,7,0,1000,5,0.00413066090574492,"survey",2.39131e-12,-87.8586
